gene	aRRA	aRRA p_value	aRRA FDR	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
MRPL1	0.00632034421567	0.077	1.0	False	6	3	0.655897879157
MIF	0.00632034421567	0.077	1.0	False	6	1	1.0916844107
SASH1	0.00632034421567	0.077	1.0	False	6	2	1.6338745486
ZBTB24	0.00632034421567	0.077	1.0	False	6	1	1.21451200973
hsa-mir-4669	0.00632034421567	0.077	1.0	False	4	1	1.23695109465
DDX3X	0.00632034421567	0.077	1.0	False	6	2	-0.0687836950575
CD72	0.00632034421567	0.077	1.0	False	6	1	-0.309707467517
CLDN18	0.00632034421567	0.077	1.0	False	6	1	-1.39692167854
NSUN4	0.00648240432376	0.077	1.0	False	6	1	-1.42715282795
HS3ST2	0.00648240432376	0.077	1.0	False	6	1	0.970939510118
OR2Y1	0.00648240432376	0.077	1.0	False	6	1	-0.679747529093
AP1S1	0.00650671333998	0.077	1.0	False	6	1	-0.673157202307
FREM1	0.00650671333998	0.077	1.0	False	6	2	1.30425772737
TIGIT	0.00652291935079	0.077	1.0	False	6	1	-1.80149118545
CD33	0.0065391253616	0.077	1.0	False	6	1	-0.932121797988
FGF21	0.006547228367	0.077	1.0	False	6	1	-0.108931600614
C2orf69	0.00655533137241	0.077	1.0	False	6	1	-0.461930756959
SKP1	0.00656343437781	0.077	1.0	False	6	2	0.144176635862
SPOCK3	0.00657558888592	0.077	1.0	False	6	1	-0.66814060284
TEC	0.00659584639943	0.077	1.0	False	6	1	-0.486338898165
hsa-mir-3164	0.00673764899401	0.079	1.0	False	4	1	-0.0981732485864
FKBP11	0.00673764899401	0.079	1.0	False	6	1	-1.63929885706
KRT32	0.00673764899401	0.079	1.0	False	6	1	-0.34532207779
ALDH3A2	0.00673764899401	0.079	1.0	False	6	2	1.091749875
B4GALNT3	0.00673764899401	0.079	1.0	False	6	2	0.54063950653
RAB5B	0.00673764899401	0.079	1.0	False	6	1	-1.01883469979
MFHAS1	0.00673764899401	0.079	1.0	False	6	1	0.625374920938
ACAA1	0.00673764899401	0.079	1.0	False	6	1	-0.524450080836
PLEKHS1	0.00673764899401	0.079	1.0	False	6	1	-0.811084309025
ARL10	0.00673764899401	0.079	1.0	False	6	1	-0.725325221028
hsa-mir-4717	0.00673764899401	0.079	1.0	False	4	2	0.523861220383
DNAJB1	0.00673764899401	0.079	1.0	False	6	1	-0.283617746917
MED7	0.00673764899401	0.079	1.0	False	6	1	-1.83417492326
ATP2A3	0.00673764899401	0.079	1.0	False	6	2	1.12474569205
MRPL52	0.00673764899401	0.079	1.0	False	6	1	0.933276367278
PIGQ	0.00673764899401	0.079	1.0	False	6	1	-0.953747318443
hsa-mir-4768	0.00673764899401	0.079	1.0	False	4	1	-1.40476058908
E2F5	0.00673764899401	0.079	1.0	False	6	1	-0.82343952664
C9orf40	0.00673764899401	0.079	1.0	False	6	1	-1.56764398739
MORF4L1	0.00673764899401	0.079	1.0	False	6	2	-0.92364953023
MOB3A	0.00673764899401	0.079	1.0	False	6	1	0.46703245587
DAK	0.00673764899401	0.079	1.0	False	6	1	-1.307100496
PPM1A	0.00673764899401	0.079	1.0	False	6	2	1.76767504157
GPHN	0.00673764899401	0.079	1.0	False	6	1	-1.3002808762
BZW1	0.00673764899401	0.079	1.0	False	6	1	0.264880660921
MGAM	0.00673764899401	0.079	1.0	False	6	1	-0.226935842796
PRSS42	0.006887554594	0.079	1.0	False	6	1	-0.717094283018
KLHL13	0.00690376060481	0.079	1.0	False	6	1	-0.412472921848
CXorf40B	0.00690376060481	0.079	1.0	False	6	1	0.516976631412
SCG3	0.00690376060481	0.079	1.0	False	6	2	1.36963892746
DTWD1	0.00691996661562	0.079	1.0	False	6	1	-0.071620962017
CLCA2	0.00694832713453	0.08	1.0	False	6	1	-1.03863560525
C20orf96	0.00694832713453	0.08	1.0	False	6	2	-0.171317163785
CHGA	0.00694832713453	0.08	1.0	False	6	1	-0.560685829887
hsa-mir-4519	0.00694832713453	0.08	1.0	False	4	2	0.781585079641
NEDD1	0.00698073915615	0.08	1.0	False	6	1	-2.00286978791
DUSP28	0.00698073915615	0.08	1.0	False	6	2	-0.222680088035
SEMA4B	0.00699289366426	0.08	1.0	False	6	1	0.136255915696
KLRG1	0.00700099666966	0.08	1.0	False	6	1	-0.160824699491
PKN3	0.00700909967507	0.08	1.0	False	6	1	-0.841097706044
ADCY2	0.00715900527506	0.082	1.0	False	6	1	-0.303379166187
GSTZ1	0.00715900527506	0.082	1.0	False	6	1	0.672487527717
ROCK2	0.00715900527506	0.082	1.0	False	6	1	-0.109405146803
MAPK1IP1L	0.00715900527506	0.082	1.0	False	6	1	-0.953917405221
FOS	0.00715900527506	0.082	1.0	False	6	1	-0.322093823795
IL1A	0.00715900527506	0.082	1.0	False	6	1	0.749522336201
NR2C2AP	0.00715900527506	0.082	1.0	False	6	2	-0.127129897541
CTNNA1	0.00715900527506	0.082	1.0	False	6	1	0.278266961476
ZFAND2A	0.00715900527506	0.082	1.0	False	6	1	-0.167576902105
SULF2	0.00715900527506	0.082	1.0	False	6	1	-1.03239132863
PLOD1	0.00715900527506	0.082	1.0	False	6	2	0.459839108811
UQCR11	0.00715900527506	0.082	1.0	False	6	1	-0.448449410261
SMCO3	0.00715900527506	0.082	1.0	False	6	1	-0.198539789413
ZAP70	0.00715900527506	0.082	1.0	False	6	2	0.287529690415
ZNF699	0.00715900527506	0.082	1.0	False	6	2	0.394910675623
MLST8	0.00715900527506	0.082	1.0	False	6	1	1.26857110965
TPPP2	0.00715900527506	0.082	1.0	False	6	1	-1.31239114953
LILRA3	0.00715900527506	0.082	1.0	False	6	2	1.11218342103
LRFN1	0.00715900527506	0.082	1.0	False	6	1	-1.12615719982
FAM3C	0.00715900527506	0.082	1.0	False	3	1	-0.226542087233
OR5AS1	0.00715900527506	0.082	1.0	False	6	1	-0.829329327439
GLYCTK	0.00715900527506	0.082	1.0	False	6	1	0.172756553459
HBQ1	0.00715900527506	0.082	1.0	False	6	1	-0.722089589531
LECT1	0.00715900527506	0.082	1.0	False	6	1	-1.16433970705
RNMT	0.00715900527506	0.082	1.0	False	6	1	-0.133666669897
hsa-mir-585	0.00715900527506	0.082	1.0	False	4	1	-0.408078863751
THOC7	0.00715900527506	0.082	1.0	False	6	1	-0.440744265838
hsa-mir-628	0.00715900527506	0.082	1.0	False	4	1	0.613981369607
RBMS2	0.00715900527506	0.082	1.0	False	6	2	1.98470932695
ZNF74	0.00715900527506	0.082	1.0	False	6	1	-0.330619858982
ADCK3	0.00730891087504	0.082	1.0	False	6	1	-0.0985354752607
GOLGA4	0.00733321989126	0.082	1.0	False	6	2	0.507574049925
IL3	0.00733321989126	0.082	1.0	False	6	1	0.408276926769
MSH5	0.00733321989126	0.082	1.0	False	6	1	-0.381444110215
KIAA1549	0.00736968341558	0.082	1.0	False	6	2	1.44470096678
CAMK1G	0.00736968341558	0.082	1.0	False	6	1	-0.814130872521
LCE3B	0.00736968341558	0.082	1.0	False	6	1	-0.755918465248
BOD1L2	0.00738994092909	0.082	1.0	False	6	1	-0.231868400498
SETD5	0.0073980439345	0.082	1.0	False	6	2	0.452245391222
CNTN6	0.0074061469399	0.082	1.0	False	6	2	0.603295265925
LRRC40	0.00745071346963	0.082	1.0	False	6	1	0.0695386527683
COQ10B	0.00745071346963	0.082	1.0	False	6	1	-0.196734415543
DEFB123	0.00745071346963	0.082	1.0	False	6	1	-0.994022765264
MRC1	0.00745071346963	0.082	1.0	False	6	1	-1.25937866804
MYO1B	0.00745071346963	0.082	1.0	False	6	1	-0.131650756686
SH3RF3	0.00745071346963	0.082	1.0	False	6	1	-0.0798572691912
OR1L3	0.00745071346963	0.082	1.0	False	6	2	0.182215087306
ZMYM1	0.00745071346963	0.082	1.0	False	6	1	-0.480355152133
P4HA2	0.00749527999935	0.082	1.0	False	6	1	0.25919350258
MECR	0.00752364051827	0.082	1.0	False	6	1	0.773482079191
THEM5	0.00752364051827	0.082	1.0	False	6	1	-1.07040997668
TOMM20	0.00752364051827	0.082	1.0	False	6	1	0.681886670526
CHRNB1	0.00752364051827	0.082	1.0	False	6	1	-0.269860809811
POLR3GL	0.00752364051827	0.082	1.0	False	6	1	-2.02530140731
MTMR12	0.00755200103718	0.082	1.0	False	6	1	-0.379620291937
CFI	0.00767354611826	0.083	1.0	False	6	1	-0.500122620432
C17orf112	0.00767354611826	0.083	1.0	False	6	1	-0.537919178655
IMMP2L	0.00767354611826	0.083	1.0	False	6	2	0.0382872385505
GART	0.00767354611826	0.083	1.0	False	6	2	1.54161489355
TAC3	0.00767354611826	0.083	1.0	False	6	2	-0.0515027208834
MTFR1	0.00767354611826	0.083	1.0	False	6	1	0.660169401233
C12orf45	0.00767354611826	0.083	1.0	False	6	1	-0.239993766471
MIS18A	0.00767354611826	0.083	1.0	False	6	1	-0.717299099131
hsa-mir-3939	0.00767354611826	0.083	1.0	False	4	2	1.33972853315
YY1	0.00767354611826	0.083	1.0	False	6	1	-0.207985711546
VPREB1	0.00767354611826	0.083	1.0	False	6	1	-0.090863695741
MREG	0.00767354611826	0.083	1.0	False	6	1	-1.31501507854
hsa-mir-135b	0.00767354611826	0.083	1.0	False	4	1	0.201237252563
SLC46A3	0.00767354611826	0.083	1.0	False	6	2	1.75991104034
MED27	0.00767354611826	0.083	1.0	False	6	1	0.732854768615
STK17A	0.00767354611826	0.083	1.0	False	6	1	-0.067777621408
HRH3	0.00767354611826	0.083	1.0	False	6	1	-0.316061283781
FRMD8	0.00767354611826	0.083	1.0	False	6	1	-0.174893687123
IL36G	0.00767354611826	0.083	1.0	False	6	1	-1.10415810386
NIPA1	0.00767354611826	0.083	1.0	False	6	2	-0.216070200073
CATSPER1	0.00767354611826	0.083	1.0	False	6	1	-2.07073495804
MRPL37	0.00767354611826	0.083	1.0	False	6	2	-0.926348623585
RBM47	0.00767354611826	0.083	1.0	False	6	1	-0.825775081517
PPP1CA	0.00767354611826	0.083	1.0	False	6	1	-0.110143605571
hsa-mir-3193	0.00767354611826	0.083	1.0	False	4	1	1.02104747268
LOC200726	0.00779509119933	0.083	1.0	False	6	1	0.113215926727
PAPLN	0.00780319420473	0.083	1.0	False	6	2	-0.485982116832
ZAR1L	0.00781129721014	0.083	1.0	False	6	1	-0.724466963418
PALLD	0.00782750322094	0.083	1.0	False	6	2	1.01159575369
ATP6AP1L	0.00782750322094	0.083	1.0	False	6	2	0.402352903835
hsa-mir-7974	0.00784370923175	0.083	1.0	False	4	1	0.587723672468
F2RL1	0.00785586373986	0.083	1.0	False	6	1	-0.291922880402
CELA2A	0.00785586373986	0.083	1.0	False	6	2	-0.157327124599
SMCHD1	0.00791258477769	0.083	1.0	False	6	1	-0.313368364407
AUTS2	0.00791258477769	0.083	1.0	False	6	1	-1.34800733254
KRT1	0.00791258477769	0.083	1.0	False	6	2	-0.414781087326
SLC6A18	0.00791258477769	0.083	1.0	False	6	2	-0.0354539657605
NDRG4	0.00791258477769	0.083	1.0	False	6	1	-0.329076247849
IL5	0.00791258477769	0.083	1.0	False	6	1	-0.880304570655
ZNF26	0.00791258477769	0.083	1.0	False	6	1	-0.57086356468
PNLIPRP3	0.00791258477769	0.083	1.0	False	6	1	-1.08412522164
OBSL1	0.00796930581553	0.083	1.0	False	6	1	0.233775618932
PCDHA7	0.00796930581553	0.083	1.0	False	6	1	0.492326260598
ARHGAP40	0.00812326291822	0.084	1.0	False	6	1	-0.515601888517
FAM122C	0.00812326291822	0.084	1.0	False	6	1	-1.00194904351
NLGN4X	0.00812326291822	0.084	1.0	False	6	1	-1.40626741403
HOXA5	0.00812326291822	0.084	1.0	False	6	1	-0.231804245875
TPPP3	0.00812326291822	0.084	1.0	False	6	3	0.55148311044
TAAR6	0.00812326291822	0.084	1.0	False	6	1	-0.115491888332
CLDND2	0.00812326291822	0.084	1.0	False	6	1	-0.0465895245581
EMP3	0.00812326291822	0.084	1.0	False	6	1	0.160976418406
DPM1	0.00812326291822	0.084	1.0	False	6	2	-0.143726959426
GLRX2	0.00812326291822	0.084	1.0	False	6	2	-0.154409378481
C15orf48	0.00812326291822	0.084	1.0	False	6	1	0.397924741833
B4GALT1	0.00812326291822	0.084	1.0	False	6	1	-0.869576845042
CGN	0.00812326291822	0.084	1.0	False	6	1	-0.546641228816
LY6G5B	0.00812326291822	0.084	1.0	False	6	2	-0.132961023201
RGS17	0.00812326291822	0.084	1.0	False	6	1	-1.52877137646
MRPL20	0.00812326291822	0.084	1.0	False	6	1	-0.882090832696
TOR1B	0.00812326291822	0.084	1.0	False	6	1	0.396091942462
ZEB2	0.00812326291822	0.084	1.0	False	6	1	-1.48373305069
SPATA31A4	0.00812326291822	0.084	1.0	False	6	1	0.956437468893
SELPLG	0.00812326291822	0.084	1.0	False	6	1	0.448945386812
USP17L15	0.00812326291822	0.084	1.0	False	6	1	0.0900509743144
GPR1	0.00812326291822	0.084	1.0	False	6	2	0.205831902483
C4orf27	0.00812326291822	0.084	1.0	False	6	1	0.0732032299777
RNF26	0.00812326291822	0.084	1.0	False	6	1	-0.524565758295
SPC25	0.00812326291822	0.084	1.0	False	6	1	-0.664810701395
TRPC5OS	0.00812326291822	0.084	1.0	False	6	1	-0.463197652755
NUP37	0.00812326291822	0.084	1.0	False	6	1	-0.0183090695453
PCDHGA9	0.00828127152361	0.084	1.0	False	6	1	1.00314865986
AURKB	0.00828127152361	0.084	1.0	False	6	1	0.70297800825
ASTN2	0.00830558053982	0.084	1.0	False	6	1	-0.0748140891004
MAGEE1	0.00830558053982	0.084	1.0	False	6	2	0.446309457946
NPNT	0.00830558053982	0.084	1.0	False	6	1	-0.901852457588
C6orf10	0.00834204406414	0.084	1.0	False	6	1	-0.828909629365
EXTL3	0.00834204406414	0.084	1.0	False	6	1	-0.833453245081
CHRM4	0.00834204406414	0.084	1.0	False	6	2	-0.87005542603
CYLD	0.00834204406414	0.084	1.0	False	6	1	-0.557760608557
AMICA1	0.00837850758846	0.084	1.0	False	6	2	1.24331628197
CORO1A	0.00838661059387	0.084	1.0	False	6	1	-1.00491804182
TMEM225	0.00839471359927	0.084	1.0	False	6	1	-0.0404156971967
SDC2	0.00840281660468	0.084	1.0	False	6	1	-0.16560618109
CD48	0.00841091961008	0.084	1.0	False	6	1	0.32686787746
PHF7	0.00842307411819	0.084	1.0	False	6	1	-1.15532627321
LPO	0.00842307411819	0.084	1.0	False	6	1	0.662419713347
FLRT3	0.0084433316317	0.084	1.0	False	6	1	-1.30630468534
KDM1A	0.00849194966413	0.084	1.0	False	6	1	0.596184730231
PNPO	0.00849194966413	0.084	1.0	False	6	1	-0.255876491935
MAN1A1	0.00849194966413	0.084	1.0	False	6	1	-1.37504596173
PPP6R1	0.00849194966413	0.084	1.0	False	6	1	-1.07082292234
SSPN	0.00849194966413	0.084	1.0	False	6	1	0.860821960442
SPACA7	0.00849194966413	0.084	1.0	False	6	1	-0.321558887998
ZC3H11A	0.00849194966413	0.084	1.0	False	6	1	-0.590257043791
RPL37A	0.00849194966413	0.084	1.0	False	6	1	0.994437186189
C22orf46	0.00849194966413	0.084	1.0	False	6	2	0.234799565454
XRCC6BP1	0.00849194966413	0.084	1.0	False	6	1	-0.841579284452
PARP14	0.00854461919926	0.084	1.0	False	6	1	-0.683321497773
SOCS7	0.00854461919926	0.084	1.0	False	6	1	0.0486679190758
B3GAT2	0.00863375225871	0.085	1.0	False	6	1	-0.400762243605
CA5A	0.00863375225871	0.085	1.0	False	6	2	1.20189837543
LOC554223	0.00863375225871	0.085	1.0	False	6	2	-0.0169020987023
IST1	0.00863375225871	0.085	1.0	False	6	1	-0.958968846059
SORCS1	0.00863375225871	0.085	1.0	False	6	2	0.717993995864
PTPRCAP	0.00863375225871	0.085	1.0	False	6	1	-1.40376989771
CCL22	0.00863375225871	0.085	1.0	False	6	1	-0.298259809155
ZP4	0.00863375225871	0.085	1.0	False	6	1	-1.45633132256
TIMM50	0.00863375225871	0.085	1.0	False	6	1	0.501972526712
DPY30	0.00863375225871	0.085	1.0	False	6	2	0.40542626971
EFTUD1	0.00863375225871	0.085	1.0	False	6	2	-0.921576188467
hsa-mir-8063	0.00863375225871	0.085	1.0	False	4	1	0.785750053524
C2	0.00863375225871	0.085	1.0	False	6	1	-0.720516096768
DPP8	0.00863375225871	0.085	1.0	False	6	2	0.0773007469815
EPHB3	0.00872693682087	0.085	1.0	False	6	2	-0.0753116473442
SEC22C	0.00874314283168	0.085	1.0	False	6	1	0.504290598014
CSF2RB	0.00875124583708	0.085	1.0	False	6	1	0.480147707032
PIH1D1	0.00876745184789	0.085	1.0	False	6	1	-1.81230442839
SIAH2	0.00879581236681	0.085	1.0	False	6	1	-1.07838159957
GLI2	0.00879581236681	0.085	1.0	False	6	1	-0.0195403925401
ACYP2	0.00879581236681	0.085	1.0	False	6	2	0.48115953165
HUS1B	0.00881606988032	0.085	1.0	False	6	1	0.116722318655
SAMD1	0.00882822438843	0.085	1.0	False	6	1	-0.26972515917
CEP170B	0.00882822438843	0.085	1.0	False	6	1	-0.206807916217
TMEM239	0.00884037889653	0.085	1.0	False	6	1	-0.866756942187
NPC2	0.00898623299382	0.085	1.0	False	6	1	0.267498340442
MPC1	0.00898623299382	0.085	1.0	False	6	1	-0.604450960068
PDE7B	0.00898623299382	0.085	1.0	False	6	1	-0.263969803487
MAML1	0.00898623299382	0.085	1.0	False	6	1	-0.194081235646
SAMD7	0.00898623299382	0.085	1.0	False	6	1	-0.951364991084
EPG5	0.00898623299382	0.085	1.0	False	6	1	-1.21045685752
MS4A5	0.00898623299382	0.085	1.0	False	6	1	-0.609936233319
PRMT3	0.00898623299382	0.085	1.0	False	6	1	-0.539719187731
LAIR2	0.00898623299382	0.085	1.0	False	6	1	0.0426467554476
OR56A1	0.00898623299382	0.085	1.0	False	6	2	-0.554507413
PSPC1	0.00898623299382	0.085	1.0	False	6	1	-1.59767284901
ZNF530	0.00898623299382	0.085	1.0	False	6	1	-1.08871926397
UQCRH	0.00898623299382	0.085	1.0	False	6	1	-0.547785539527
PSG11	0.00898623299382	0.085	1.0	False	6	1	-0.0281184580056
NOL10	0.00898623299382	0.085	1.0	False	6	2	-0.635023550956
GNB4	0.00898623299382	0.085	1.0	False	6	1	-0.645132664092
FXYD2	0.00898623299382	0.085	1.0	False	6	1	0.698506812901
VCL	0.00898623299382	0.085	1.0	False	6	1	-0.175860263128
hsa-mir-192	0.00898623299382	0.085	1.0	False	4	1	1.13846424075
HBM	0.00898623299382	0.085	1.0	False	6	2	0.633967884697
WWC3	0.00898623299382	0.085	1.0	False	6	2	0.0973084713403
ZNF232	0.00898623299382	0.085	1.0	False	6	1	-0.416211994762
FLYWCH2	0.00898623299382	0.085	1.0	False	6	1	-0.92588374472
C21orf2	0.00898623299382	0.085	1.0	False	6	3	1.7214518685
RNF20	0.00898623299382	0.085	1.0	False	6	1	0.0886438950935
PRG2	0.00898623299382	0.085	1.0	False	6	2	0.510446456627
ZNF700	0.00914019009651	0.085	1.0	False	6	1	-0.525845103426
HNRNPA1L2	0.00914019009651	0.085	1.0	False	6	2	0.282974954593
hsa-mir-6772	0.00917260211813	0.085	1.0	False	4	1	-0.426199809364
DACT3	0.00917260211813	0.085	1.0	False	6	1	-0.193730242936
hsa-mir-4524b	0.00917260211813	0.085	1.0	False	4	1	1.46921823857
PBLD	0.00918880812894	0.085	1.0	False	6	1	-0.895146392228
KIDINS220	0.00922122015055	0.085	1.0	False	6	1	-1.39036802858
LRRC33	0.00922122015055	0.085	1.0	False	6	1	1.14821662684
WBP11	0.00922122015055	0.085	1.0	False	6	1	-1.16023621806
ERLIN1	0.00925363217217	0.085	1.0	False	6	2	0.330729005473
SGK110	0.00927794118839	0.085	1.0	False	6	1	-0.291021309728
MPP6	0.0092941471992	0.085	1.0	False	6	1	0.165879502016
TSPYL4	0.0093022502046	0.085	1.0	False	6	2	-0.513343007372
FBXL20	0.00931035321001	0.085	1.0	False	6	2	0.0170802617865
CREB5	0.00931845621541	0.085	1.0	False	6	1	-0.138268660753
ANKRD18B	0.00933061072352	0.085	1.0	False	6	1	0.585734435501
STMN4	0.00933061072352	0.085	1.0	False	6	1	-0.820338995727
SMARCC2	0.00935491973973	0.085	1.0	False	6	1	-0.731228327425
PPARGC1A	0.00935491973973	0.085	1.0	False	6	1	-1.87633086234
USHBP1	0.00937517725324	0.085	1.0	False	6	1	-0.0531769273483
HHEX	0.00940353777216	0.085	1.0	False	6	1	-0.0420017426425
FAM50A	0.00942784678837	0.085	1.0	False	6	1	0.280391696133
MAGEA12	0.00942784678837	0.085	1.0	False	6	1	-0.444203576847
RAD9B	0.0096385249289	0.085	1.0	False	6	1	-1.64438882051
GABRA2	0.0096385249289	0.085	1.0	False	6	2	0.4311243882
SLC18A2	0.0096385249289	0.085	1.0	False	6	1	-0.595625126357
LGALS13	0.0096385249289	0.085	1.0	False	6	1	-1.13147106969
ORM1	0.0096385249289	0.085	1.0	False	6	1	0.101043117526
GNE	0.0096385249289	0.085	1.0	False	6	1	-0.877570952988
NCKAP5L	0.0096385249289	0.085	1.0	False	6	2	-0.359976354012
HERC6	0.0096385249289	0.085	1.0	False	6	2	-0.417357618671
PDSS2	0.0096385249289	0.085	1.0	False	6	1	-0.516190747526
ACADSB	0.0096385249289	0.085	1.0	False	6	1	-0.28688086136
OR51V1	0.0096385249289	0.085	1.0	False	6	1	-1.26451183539
GAL3ST2	0.0096385249289	0.085	1.0	False	6	1	0.240618974298
ECE2	0.0096385249289	0.085	1.0	False	6	1	0.305017775872
ARMCX6	0.0096385249289	0.085	1.0	False	6	1	-1.15261717887
PIN1	0.0096385249289	0.085	1.0	False	6	1	0.165120705505
ZBED4	0.0096385249289	0.085	1.0	False	6	1	-0.656014806139
STK38	0.0096385249289	0.085	1.0	False	6	1	-0.788891039161
RAPGEFL1	0.0096385249289	0.085	1.0	False	6	1	0.756067308282
hsa-mir-802	0.0096385249289	0.085	1.0	False	4	1	0.834129674993
SLC28A2	0.0096385249289	0.085	1.0	False	6	1	0.746201742028
PER1	0.0096385249289	0.085	1.0	False	6	1	-0.121582135795
ZNF516	0.0096385249289	0.085	1.0	False	6	1	-0.776402185018
D2HGDH	0.0096385249289	0.085	1.0	False	6	1	-0.10877989415
C2orf16	0.0096385249289	0.085	1.0	False	6	1	-0.95740122113
TANGO2	0.0096385249289	0.085	1.0	False	6	1	-0.252697827102
TAS2R39	0.0096385249289	0.085	1.0	False	6	1	0.30327289196
MEDAG	0.0096385249289	0.085	1.0	False	6	1	-1.02448458278
TMEM230	0.0096385249289	0.085	1.0	False	6	1	0.768510510381
CCDC91	0.0096385249289	0.085	1.0	False	6	1	-0.975822644532
SLAMF1	0.0096385249289	0.085	1.0	False	6	1	-1.11344076076
C1QTNF1	0.0096385249289	0.085	1.0	False	6	1	-0.70213013089
KRTAP6-2	0.0096385249289	0.085	1.0	False	6	2	-0.741366224484
TSPAN6	0.0096385249289	0.085	1.0	False	6	1	-1.30381697198
FAM13A	0.0096385249289	0.085	1.0	False	6	1	-0.807589003616
TMEM100	0.00984515156672	0.085	1.0	False	6	1	0.237588419979
CTSH	0.00985730607482	0.085	1.0	False	6	1	-1.33164472157
AHSG	0.00985730607482	0.085	1.0	False	6	1	-0.503335530989
OR52B2	0.00986946058293	0.085	1.0	False	6	1	-1.01791833921
NPHS2	0.00987756358833	0.085	1.0	False	6	1	-1.04988965465
EMILIN2	0.00988566659374	0.085	1.0	False	6	1	-0.167847737418
EMC8	0.00989376959914	0.085	1.0	False	6	1	-1.49074678214
PEX1	0.00990187260455	0.085	1.0	False	6	2	-0.0673404000431
HILPDA	0.00993833612887	0.085	1.0	False	6	1	1.07723294921
PHC1	0.00993833612887	0.085	1.0	False	6	1	-1.53301474064
ADAMTSL1	0.00993833612887	0.085	1.0	False	6	2	1.03844575055
CALN1	0.00993833612887	0.085	1.0	False	6	1	-0.275661025092
IFIT3	0.00993833612887	0.085	1.0	False	6	1	-1.83729793541
PRRG4	0.00997885115589	0.085	1.0	False	6	2	0.815274409351
hsa-mir-4789	0.00997885115589	0.085	1.0	False	4	1	0.825220719077
C3orf52	0.0100396236964	0.086	1.0	False	6	2	0.0846338045541
ABLIM2	0.0100396236964	0.086	1.0	False	6	1	-1.52942504235
AGER	0.0100396236964	0.086	1.0	False	6	2	-0.602077579065
STT3A	0.0100396236964	0.086	1.0	False	6	1	0.0371081258105
RAB9B	0.0100396236964	0.086	1.0	False	6	1	-0.355712916923
ABCA10	0.0100396236964	0.086	1.0	False	6	1	0.576151817645
PROM2	0.0100396236964	0.086	1.0	False	6	1	-0.988313135397
WNK4	0.0100396236964	0.086	1.0	False	6	1	0.311617508694
CSRP3	0.0100396236964	0.086	1.0	False	6	1	-0.756899075916
UNG	0.0100396236964	0.086	1.0	False	6	1	-0.571388485277
P2RY10	0.0101125507451	0.086	1.0	False	6	1	-0.797831195356
FOSB	0.0101247052532	0.086	1.0	False	6	2	0.403073298902
TMEM8A	0.0101247052532	0.086	1.0	False	6	2	1.06723108334
F11R	0.0101368597613	0.086	1.0	False	6	1	-1.5263659486
SEP15	0.0103029713721	0.088	1.0	False	6	1	-1.24685345591
NUP188	0.0103029713721	0.088	1.0	False	6	1	0.660591698026
TCTEX1D1	0.0103029713721	0.088	1.0	False	6	1	0.571586264555
YBX2	0.0103029713721	0.088	1.0	False	6	1	0.399912936318
ZFP14	0.0103029713721	0.088	1.0	False	6	1	0.0719703865434
PKHD1L1	0.0103029713721	0.088	1.0	False	6	1	-0.683927482015
STK11	0.0103029713721	0.088	1.0	False	6	1	0.14420516983
RAD51AP2	0.0103029713721	0.088	1.0	False	6	1	-0.272311101225
hsa-mir-5197	0.0103029713721	0.088	1.0	False	4	1	1.35341399813
LOC100130451	0.0103029713721	0.088	1.0	False	6	1	0.106055811177
TMEM53	0.0103029713721	0.088	1.0	False	6	1	0.216930096164
FAM84B	0.0103029713721	0.088	1.0	False	6	1	-2.02118565003
PURB	0.0103029713721	0.088	1.0	False	6	1	0.732710385993
CHRDL2	0.0103029713721	0.088	1.0	False	6	1	-0.235842213677
hsa-mir-4473	0.0103029713721	0.088	1.0	False	4	1	0.022483510086
hsa-mir-6513	0.0103029713721	0.088	1.0	False	4	1	0.156257666085
ACAT2	0.0103029713721	0.088	1.0	False	6	1	-0.533568176962
B3GNT5	0.0103029713721	0.088	1.0	False	6	1	-0.179279808416
hsa-mir-548az	0.0103029713721	0.088	1.0	False	4	3	2.85014998726
PARP11	0.0103029713721	0.088	1.0	False	6	1	-0.770413346742
LEFTY2	0.0103029713721	0.088	1.0	False	6	1	0.24423537726
COX16	0.0103029713721	0.088	1.0	False	6	2	0.226442749394
ZNF791	0.0103029713721	0.088	1.0	False	6	1	-0.00141145045412
hsa-mir-4442	0.0103029713721	0.088	1.0	False	4	1	0.323967684702
EPT1	0.0103029713721	0.088	1.0	False	6	1	-1.22993840159
NDST1	0.0103029713721	0.088	1.0	False	6	2	1.54190104487
INHBC	0.0103029713721	0.088	1.0	False	6	1	-1.53971508073
hsa-mir-6839	0.0103029713721	0.088	1.0	False	4	2	1.46456428224
NXPE2	0.0103029713721	0.088	1.0	False	6	1	-1.39192252651
ZSWIM4	0.0103029713721	0.088	1.0	False	6	1	-0.853801045658
KPRP	0.0103029713721	0.088	1.0	False	6	1	-0.722079927593
ABCA9	0.0103029713721	0.088	1.0	False	6	1	-0.046182246687
HIP1R	0.0103029713721	0.088	1.0	False	6	2	0.314266504154
MTF1	0.0103029713721	0.088	1.0	False	6	1	-1.78308277319
SOHLH2	0.0103029713721	0.088	1.0	False	6	1	-0.397082930269
CHD5	0.0104771859883	0.088	1.0	False	6	1	0.701300916768
TGM1	0.0105177010153	0.089	1.0	False	6	1	-0.247635972441
WFDC12	0.0105177010153	0.089	1.0	False	6	2	0.0809960508145
