gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
RAB19	0.00470137487644	0.072	0.987940521083	False	6	1	0.233563922775
CHRNE	0.00470137487644	0.072	0.987940521083	False	6	1	1.38205418705
GGCT	0.00470137487644	0.072	0.987940521083	False	6	1	-0.932012049681
NonTargetingControlGuideForHuman_0541	0.00470137487644	0.072	0.987940521083	False	1	1	6.55059650033
TWIST2	0.00470137487644	0.072	0.987940521083	False	6	1	-0.0150547430112
FAM105B	0.00470137487644	0.072	0.987940521083	False	6	1	-0.36924674471
UGT2B7	0.00470137487644	0.072	0.987940521083	False	6	1	-1.39940053443
CINP	0.00470137487644	0.072	0.987940521083	False	6	1	-0.896517331504
ARX	0.00470137487644	0.072	0.987940521083	False	6	1	-0.472521303868
LOXL4	0.00478715148148	0.072	0.987940521083	False	6	1	-0.680270190725
SRGAP2D	0.00479532068196	0.072	0.987940521083	False	6	1	-0.418620949071
CIC	0.00480757448269	0.072	0.987940521083	False	6	1	0.381877462312
TBC1D30	0.00481982828341	0.072	0.987940521083	False	6	1	-0.296649052147
B2M	0.00482799748389	0.072	0.987940521083	False	6	1	1.01181380172
HDGFL1	0.00483616668437	0.072	0.987940521083	False	6	1	-0.104938598064
DMRTB1	0.00485250508533	0.072	0.987940521083	False	6	1	0.323485073329
SCFD2	0.00485250508533	0.072	0.987940521083	False	6	1	-0.153431130657
NKAP	0.00485250508533	0.072	0.987940521083	False	6	1	1.07245127411
BNIP3	0.00486884348629	0.072	0.987940521083	False	6	1	-0.0827713476034
OR52N5	0.00497504309253	0.074	0.987940521083	False	6	1	0.00468391742721
RAB33B	0.00497504309253	0.074	0.987940521083	False	6	1	0.687572786995
FAIM3	0.00497504309253	0.074	0.987940521083	False	6	1	0.670852664024
KCMF1	0.00497504309253	0.074	0.987940521083	False	6	1	1.15505766189
TTC13	0.00497504309253	0.074	0.987940521083	False	6	1	-1.62883720132
CCL14	0.00497504309253	0.074	0.987940521083	False	6	1	-0.977000033378
OR9A4	0.00497504309253	0.074	0.987940521083	False	6	1	0.209215594931
hsa-mir-153-1	0.00497504309253	0.074	0.987940521083	False	4	1	1.29710380398
PAQR7	0.00497504309253	0.074	0.987940521083	False	6	1	-0.0138725710866
TMEM45B	0.00497504309253	0.074	0.987940521083	False	6	1	-0.490717834827
CIRBP	0.00497504309253	0.074	0.987940521083	False	6	1	0.0406352136496
SECISBP2	0.00497504309253	0.074	0.987940521083	False	6	1	0.864735869317
HIST1H2BN	0.00497504309253	0.074	0.987940521083	False	6	1	0.973539100003
LARS	0.00497504309253	0.074	0.987940521083	False	6	1	0.399137236005
APOA4	0.00497504309253	0.074	0.987940521083	False	6	1	-2.02075338697
hsa-mir-708	0.00497504309253	0.074	0.987940521083	False	4	1	2.04959413025
KRTAP10-12	0.00497504309253	0.074	0.987940521083	False	6	1	1.15471606593
FRMD5	0.00497504309253	0.074	0.987940521083	False	6	1	0.140395672096
OR5H6	0.00497504309253	0.074	0.987940521083	False	6	1	-0.40436430091
MRPL3	0.00497504309253	0.074	0.987940521083	False	6	1	0.201116736155
TTC21A	0.00505588134578	0.074	0.987940521083	False	6	2	-0.477930270654
HEPACAM2	0.00505936715873	0.074	0.987940521083	False	6	2	-0.611247690772
AGMO	0.00506692387438	0.074	0.987940521083	False	6	2	-0.719567843718
ANAPC7	0.00507448622922	0.074	0.987940521083	False	6	2	-0.518359904442
TAB2	0.0050878795944	0.075	0.987940521083	False	6	2	0.154390219874
C1orf198	0.00509195933961	0.075	0.987940521083	False	6	2	0.689691305874
KRTAP5-9	0.00509662390764	0.075	0.987940521083	False	6	2	-1.39224856713
PREX1	0.00510983490046	0.075	0.987940521083	False	6	1	-0.659683459788
hsa-mir-661	0.00510983490046	0.075	0.987940521083	False	4	1	0.589793930666
TBL2	0.00513109104853	0.075	0.987940521083	False	6	2	0.304870253815
GNG4	0.00514659630262	0.075	0.987940521083	False	6	1	0.358676656925
NonTargetingControlGuideForHuman_0437	0.00514659630262	0.075	0.987940521083	False	1	1	6.4663121468
RSU1	0.00514659630262	0.075	0.987940521083	False	6	1	-1.94349814917
BAG1	0.00516701930382	0.075	0.987940521083	False	6	1	0.231351556085
DDX43	0.00516701930382	0.075	0.987940521083	False	6	1	-0.130531392894
MTCH1	0.00519389559367	0.076	0.987940521083	False	6	2	1.35454131189
EIF3G	0.00519801761603	0.076	0.987940521083	False	6	2	0.828942376442
SCGB1D2	0.00520626656584	0.076	0.987940521083	False	6	2	1.04149091031
KEAP1	0.00520626656584	0.076	0.987940521083	False	6	2	-0.144634577875
ZUFSP	0.00520626656584	0.076	0.987940521083	False	6	2	-0.0174390063214
BTLA	0.00522396490968	0.076	0.987940521083	False	6	2	0.55021121357
RAB15	0.00522396490968	0.076	0.987940521083	False	6	2	2.16749152786
NLRC3	0.00523814520716	0.076	0.987940521083	False	6	2	-0.692583432606
UBXN11	0.00524642592322	0.076	0.987940521083	False	6	2	-0.912225584772
TMEM205	0.00524642592322	0.076	0.987940521083	False	6	2	1.04899730746
OR2T10	0.00524642592322	0.076	0.987940521083	False	6	2	0.229453625015
LIPC	0.00525530537652	0.076	0.987940521083	False	6	2	0.82440862543
FAM133B	0.00526359963996	0.076	0.987940521083	False	6	2	1.48834996557
EIF4EBP3	0.00526504970958	0.076	0.987940521083	False	6	1	-0.380950364998
PSG9	0.00526504970958	0.076	0.987940521083	False	6	1	-0.473831815617
DALRD3	0.00526504970958	0.076	0.987940521083	False	6	1	1.18843855729
DST	0.00526504970958	0.076	0.987940521083	False	6	1	-1.49838006372
GAB4	0.00526504970958	0.076	0.987940521083	False	6	1	0.65683847156
DDX55	0.00526504970958	0.076	0.987940521083	False	6	1	-1.83837730858
SCNN1G	0.00526504970958	0.076	0.987940521083	False	6	1	0.400378455784
FCGRT	0.00526504970958	0.076	0.987940521083	False	6	1	-1.05738895345
TNNI3	0.00526504970958	0.076	0.987940521083	False	6	1	-0.476093291228
PPARG	0.00526504970958	0.076	0.987940521083	False	6	1	-0.511337633381
C20orf202	0.00526504970958	0.076	0.987940521083	False	6	1	-0.823429856717
ZIC5	0.00526504970958	0.076	0.987940521083	False	6	1	-0.970258820635
MYH13	0.00526504970958	0.076	0.987940521083	False	6	1	0.836161674453
ORC4	0.00526504970958	0.076	0.987940521083	False	6	1	0.501969353248
ARMC2	0.00526504970958	0.076	0.987940521083	False	6	1	-0.344740123917
BAZ1B	0.00526504970958	0.076	0.987940521083	False	6	1	0.314841448829
SETD5	0.00527071421402	0.076	0.987940521083	False	6	2	0.45602933944
C14orf39	0.00527308680648	0.076	0.987940521083	False	6	2	-0.0498798027026
CEP85	0.00527427330291	0.076	0.987940521083	False	6	2	1.37897548247
HSD17B10	0.00527902062338	0.076	0.987940521083	False	6	2	0.402593488787
ZSCAN23	0.00528080141912	0.076	0.987940521083	False	6	2	-0.277111959483
ASCC3	0.00528911577005	0.076	0.987940521083	False	6	2	-0.426545798898
PRH2	0.00529327539805	0.076	0.987940521083	False	6	2	-0.577011325871
WRAP73	0.00530040999286	0.076	0.987940521083	False	6	2	0.695002151848
TECPR2	0.005306359159	0.076	0.987940521083	False	6	2	0.289838118031
ZNF277	0.00530754939265	0.076	0.987940521083	False	6	2	-0.186348593944
KCNB1	0.00532243857487	0.077	0.987940521083	False	6	2	1.4301208741
PDE12	0.00532422667819	0.077	0.987940521083	False	6	2	-1.24785654959
PHF21A	0.00532661128309	0.077	0.987940521083	False	6	2	-0.254414656844
FGD5	0.00532661128309	0.077	0.987940521083	False	6	2	-0.61489037471
PMP22	0.00533078562635	0.077	0.987940521083	False	6	2	0.372237458576
ACAT1	0.00533257513112	0.077	0.987940521083	False	6	2	0.723602604518
LGALSL	0.00533675181013	0.077	0.987940521083	False	6	2	-1.71836625623
ZNF90	0.00533854231594	0.077	0.987940521083	False	6	2	0.793551529484
CD276	0.00533973615332	0.077	0.987940521083	False	6	2	-0.61987363786
NFKB1	0.00536716471559	0.077	0.987940521083	False	6	1	-1.30673132928
hsa-mir-4724	0.00537533391607	0.077	0.987940521083	False	4	1	-1.18554748223
HAGH	0.00538350311655	0.077	0.987940521083	False	6	1	-0.562339514604
ZNF140	0.00539575691727	0.077	0.987940521083	False	6	1	1.44573193591
PSMA6	0.00539575691727	0.077	0.987940521083	False	6	1	0.223784427439
OR5B2	0.00541209531823	0.077	0.987940521083	False	6	1	-0.250055176526
SERTAD1	0.00541209531823	0.077	0.987940521083	False	6	1	-0.442710524126
FAM222A	0.00543660291967	0.077	0.987940521083	False	6	1	-0.219614940369
NEK3	0.00543660291967	0.077	0.987940521083	False	6	1	-2.11843623838
MMRN2	0.00543660291967	0.077	0.987940521083	False	6	1	0.0195143518932
RNASE1	0.00543660291967	0.077	0.987940521083	False	6	1	-0.566974134874
DGCR14	0.00545702592087	0.077	0.987940521083	False	6	1	-0.167927210438
SLC35F2	0.00552237952472	0.077	0.987940521083	False	6	1	0.77904170004
MARK1	0.00552237952472	0.077	0.987940521083	False	6	1	-0.176187603845
DPH2	0.00552237952472	0.077	0.987940521083	False	6	1	-0.740681305143
HOXA7	0.00552237952472	0.077	0.987940521083	False	6	1	1.218841287
PDP2	0.00552237952472	0.077	0.987940521083	False	6	1	-0.249355270196
CTC1	0.00552237952472	0.077	0.987940521083	False	6	1	0.586238821345
PFKL	0.00552237952472	0.077	0.987940521083	False	6	1	0.435635397782
BPIFB3	0.00552237952472	0.077	0.987940521083	False	6	1	-0.124489310558
DARC	0.00552237952472	0.077	0.987940521083	False	6	1	-0.427855829661
UBE2D1	0.00552237952472	0.077	0.987940521083	False	6	1	-0.722282592117
KPNA2	0.00552237952472	0.077	0.987940521083	False	6	1	0.794089698521
KPTN	0.00552237952472	0.077	0.987940521083	False	6	1	0.18469259921
ASIC3	0.00552237952472	0.077	0.987940521083	False	6	1	-0.0805957571769
SEMA4G	0.00558773312856	0.077	0.987940521083	False	6	1	-0.151320928652
ACSL5	0.00559590232904	0.077	0.987940521083	False	6	1	-1.15403040879
KCNJ11	0.00560815612976	0.077	0.987940521083	False	6	1	0.437626852638
FMNL3	0.00560815612976	0.077	0.987940521083	False	6	1	0.0984301763784
LRRC59	0.00562040993048	0.077	0.987940521083	False	6	1	-0.648098783638
RARB	0.00562857913096	0.077	0.987940521083	False	6	1	-0.354429656802
CXorf23	0.00563502194209	0.077	0.987940521083	False	6	2	-0.386445223127
CNBP	0.00563674833144	0.077	0.987940521083	False	6	1	0.179527154405
VHL	0.00564491753192	0.077	0.987940521083	False	6	1	-0.483567024303
EWSR1	0.00566080726785	0.077	0.987940521083	False	6	2	0.326285215902
GRPR	0.00566125593288	0.077	0.987940521083	False	6	1	-0.455150921861
SLC30A2	0.00566125593288	0.077	0.987940521083	False	6	1	0.135428060261
TMC5	0.00567187614043	0.077	0.987940521083	False	6	2	0.122384825255
SLC25A53	0.00568167893408	0.077	0.987940521083	False	6	1	0.0946891944025
POT1	0.00570618653552	0.077	0.987940521083	False	6	1	1.38332331496
GPR133	0.00570618653552	0.077	0.987940521083	False	6	1	-0.0086307171937
CNNM4	0.00570618653552	0.077	0.987940521083	False	6	1	1.05585088354
PFKP	0.00581647074201	0.079	0.987940521083	False	6	1	1.05295212829
SMIM22	0.00581647074201	0.079	0.987940521083	False	6	1	0.0601266440244
ZNF829	0.00581647074201	0.079	0.987940521083	False	6	1	-0.250365484245
RNASE3	0.00581647074201	0.079	0.987940521083	False	6	1	-1.18747099053
PRDM15	0.00581647074201	0.079	0.987940521083	False	6	1	-0.138945569642
FBXL6	0.00581647074201	0.079	0.987940521083	False	6	1	0.840209705163
TNRC6B	0.00581647074201	0.079	0.987940521083	False	6	1	0.79176158597
PIGS	0.00581647074201	0.079	0.987940521083	False	6	1	-0.350276040326
H2BFWT	0.00581647074201	0.079	0.987940521083	False	6	1	-0.0654458618346
C16orf3	0.00581647074201	0.079	0.987940521083	False	6	1	0.0688755167637
LCMT1	0.00581647074201	0.079	0.987940521083	False	6	1	-0.662450899214
NR0B2	0.00581647074201	0.079	0.987940521083	False	6	1	-0.904327260677
IL1RN	0.00581647074201	0.079	0.987940521083	False	6	1	-1.02212216395
STARD3	0.00581647074201	0.079	0.987940521083	False	6	1	-0.673638642445
OR5T2	0.00592267034825	0.079	0.987940521083	False	6	1	-1.11572499375
BRD8	0.00595126254993	0.079	0.987940521083	False	6	1	0.383094176216
ARSJ	0.00595126254993	0.079	0.987940521083	False	6	1	0.260199687582
CEP63	0.00595126254993	0.079	0.987940521083	False	6	1	0.810957083008
BCAP29	0.00595126254993	0.079	0.987940521083	False	6	1	-1.18323343238
YLPM1	0.00598393935186	0.079	0.987940521083	False	6	1	-0.219532022756
C10orf113	0.00598393935186	0.079	0.987940521083	False	6	1	-0.41203478327
C9orf92	0.00598393935186	0.079	0.987940521083	False	6	1	0.137285506411
C11orf93	0.00598393935186	0.079	0.987940521083	False	6	1	0.211966732927
SSX2IP	0.00600010720939	0.079	0.987940521083	False	6	2	0.317977738847
C22orf42	0.0060288699545	0.079	0.987940521083	False	6	1	-0.103233469201
ALG1	0.00613506956074	0.079	0.987940521083	False	6	1	-0.851259801767
TSPYL1	0.00613506956074	0.079	0.987940521083	False	6	1	0.422784422496
EPHA6	0.00613506956074	0.079	0.987940521083	False	6	1	-0.278292898252
SCGB1D4	0.00613506956074	0.079	0.987940521083	False	6	1	0.341075858822
EBF2	0.00613506956074	0.079	0.987940521083	False	6	1	0.423099839843
NTSR2	0.00613506956074	0.079	0.987940521083	False	6	1	0.451717475573
SOBP	0.00613506956074	0.079	0.987940521083	False	6	1	-0.304619539692
TMEM45A	0.00613506956074	0.079	0.987940521083	False	6	1	-0.107351285393
MMP17	0.00613506956074	0.079	0.987940521083	False	6	1	-0.155174791151
CEACAM20	0.00613506956074	0.079	0.987940521083	False	6	1	-0.989073764027
CXCL6	0.00613506956074	0.079	0.987940521083	False	6	1	-1.20935326884
R3HCC1	0.00613506956074	0.079	0.987940521083	False	6	1	-1.06669707016
ACTBL2	0.00613506956074	0.079	0.987940521083	False	6	1	-1.4490673808
HIF1A	0.00613506956074	0.079	0.987940521083	False	6	1	0.0684240058567
PLXDC1	0.00613506956074	0.079	0.987940521083	False	6	1	-0.0514652264626
ST14	0.00613506956074	0.079	0.987940521083	False	6	1	0.822769307479
TRIM63	0.00613506956074	0.079	0.987940521083	False	6	1	-0.704804058248
PTCHD3	0.00613506956074	0.079	0.987940521083	False	6	1	-1.1974580864
ETV6	0.00624126916699	0.079	0.987940521083	False	6	1	-1.70244637878
MPDU1	0.00626986136867	0.08	0.987940521083	False	6	1	-1.04870469852
hsa-mir-4327	0.00626986136867	0.08	0.987940521083	False	4	1	-0.943898812992
NDUFAF1	0.00626986136867	0.08	0.987940521083	False	6	1	-0.524897314089
ATXN7L2	0.00626986136867	0.08	0.987940521083	False	6	1	0.898682357128
FAM92B	0.00626986136867	0.08	0.987940521083	False	6	1	1.35324229045
RBPJ	0.00629845357035	0.08	0.987940521083	False	6	1	0.242877607755
NSUN4	0.00631479197131	0.08	0.987940521083	False	6	1	-1.41449768981
HS3ST2	0.00631479197131	0.08	0.987940521083	False	6	1	0.970000906736
OR2Y1	0.00631479197131	0.08	0.987940521083	False	6	1	-0.671449449205
AP1S1	0.00633929957275	0.08	0.987940521083	False	6	1	-0.662787453142
FREM1	0.00633929957275	0.08	0.987940521083	False	6	1	1.30457101259
TIGIT	0.00635563797371	0.08	0.987940521083	False	6	1	-1.7887744062
CD33	0.00637197637467	0.08	0.987940521083	False	6	1	-0.922749934874
FOXN1	0.0065271911838	0.08	0.987940521083	False	6	1	-1.86175187477
KLHL18	0.0065271911838	0.08	0.987940521083	False	6	1	0.800754820333
PQLC1	0.0065271911838	0.08	0.987940521083	False	6	1	-0.822983212295
ZNF33A	0.0065271911838	0.08	0.987940521083	False	6	1	-1.55335013589
OCIAD2	0.0065271911838	0.08	0.987940521083	False	6	1	-0.848231324575
hsa-mir-7150	0.0065271911838	0.08	0.987940521083	False	4	1	1.01143034503
HNRNPK	0.0065271911838	0.08	0.987940521083	False	6	1	-0.542893222019
hsa-mir-4999	0.0065271911838	0.08	0.987940521083	False	4	1	0.093162221733
CTAGE1	0.0065271911838	0.08	0.987940521083	False	6	1	0.219053573263
MRPS28	0.0065271911838	0.08	0.987940521083	False	6	1	-0.669663683789
PPFIBP1	0.0065271911838	0.08	0.987940521083	False	6	1	0.300590798208
C8orf34	0.0065271911838	0.08	0.987940521083	False	6	1	0.280635332529
CLEC2B	0.0065271911838	0.08	0.987940521083	False	6	1	-0.469037447021
CHTF8	0.0065271911838	0.08	0.987940521083	False	6	1	0.866867339593
OR14I1	0.0065271911838	0.08	0.987940521083	False	6	1	-0.489994318656
MAST4	0.0065271911838	0.08	0.987940521083	False	6	1	-0.0632497336369
PLXNA3	0.0065271911838	0.08	0.987940521083	False	6	1	-0.604479144563
hsa-mir-4532	0.0065271911838	0.08	0.987940521083	False	4	1	0.533894940002
MICALCL	0.0065271911838	0.08	0.987940521083	False	6	1	-0.333275526002
SYNGR3	0.0065271911838	0.08	0.987940521083	False	6	1	0.545953361605
ADRM1	0.0065271911838	0.08	0.987940521083	False	6	1	0.00439362942329
MAGIX	0.0065271911838	0.08	0.987940521083	False	6	1	0.673437387538
GIMAP8	0.0065271911838	0.08	0.987940521083	False	6	1	0.76204691599
OSGIN1	0.0065271911838	0.08	0.987940521083	False	6	1	-1.22358207599
MRPL1	0.0065271911838	0.08	0.987940521083	False	6	1	0.655960037139
MIF	0.0065271911838	0.08	0.987940521083	False	6	1	1.08564337957
SASH1	0.0065271911838	0.08	0.987940521083	False	6	1	1.62488257288
ZBTB24	0.0065271911838	0.08	0.987940521083	False	6	1	1.2084709786
hsa-mir-4669	0.0065271911838	0.08	0.987940521083	False	4	1	1.23290940756
DDX3X	0.0065271911838	0.08	0.987940521083	False	6	1	-0.0678290835315
CD72	0.0065271911838	0.08	0.987940521083	False	6	1	-0.30621281307
CLDN18	0.0065271911838	0.08	0.987940521083	False	6	1	-1.38682873011
FGF21	0.00668240599293	0.08	0.987940521083	False	6	1	-0.106188141505
C2orf69	0.00669057519341	0.08	0.987940521083	False	6	1	-0.453029754253
SKP1	0.00669874439389	0.08	0.987940521083	False	6	1	0.146530854922
SPOCK3	0.00671099819461	0.081	0.987940521083	False	6	1	-0.660185077146
TEC	0.00673142119581	0.081	0.987940521083	False	6	1	-0.477484471842
PRSS42	0.00674775959677	0.081	0.987940521083	False	6	1	-0.709816369454
KLHL13	0.00676409799773	0.081	0.987940521083	False	6	1	-0.405469287183
CXorf40B	0.00676409799773	0.081	0.987940521083	False	6	1	0.519811599834
SCG3	0.00676409799773	0.081	0.987940521083	False	6	1	1.36660223235
hsa-mir-3164	0.00691522820662	0.085	0.987940521083	False	4	1	-0.0948613795892
FKBP11	0.00691522820662	0.085	0.987940521083	False	6	1	-1.63139432744
KRT32	0.00691522820662	0.085	0.987940521083	False	6	1	-0.340641385067
ALDH3A2	0.00691522820662	0.085	0.987940521083	False	6	1	1.08226429555
B4GALNT3	0.00691522820662	0.085	0.987940521083	False	6	1	0.537574131259
RAB5B	0.00691522820662	0.085	0.987940521083	False	6	1	-1.01454106355
MFHAS1	0.00691522820662	0.085	0.987940521083	False	6	1	0.61953339798
ACAA1	0.00691522820662	0.085	0.987940521083	False	6	1	-0.522157364429
PLEKHS1	0.00691522820662	0.085	0.987940521083	False	6	1	-0.80486831901
ARL10	0.00691522820662	0.085	0.987940521083	False	6	1	-0.718602011826
hsa-mir-4717	0.00691522820662	0.085	0.987940521083	False	4	1	0.520411851624
DNAJB1	0.00691522820662	0.085	0.987940521083	False	6	1	-0.280239381459
MED7	0.00691522820662	0.085	0.987940521083	False	6	1	-1.82938507415
ATP2A3	0.00691522820662	0.085	0.987940521083	False	6	1	1.11842492854
MRPL52	0.00691522820662	0.085	0.987940521083	False	6	1	0.925797657611
PIGQ	0.00691522820662	0.085	0.987940521083	False	6	1	-0.953181409358
hsa-mir-4768	0.00691522820662	0.085	0.987940521083	False	4	1	-1.39523675546
E2F5	0.00691522820662	0.085	0.987940521083	False	6	1	-0.819098264514
C9orf40	0.00691522820662	0.085	0.987940521083	False	6	1	-1.55769631582
MORF4L1	0.00691522820662	0.085	0.987940521083	False	6	1	-0.914752490897
MOB3A	0.00691522820662	0.085	0.987940521083	False	6	1	0.461538003136
DAK	0.00691522820662	0.085	0.987940521083	False	6	1	-1.29742332945
PPM1A	0.00691522820662	0.085	0.987940521083	False	6	1	1.75586342356
GPHN	0.00691522820662	0.085	0.987940521083	False	6	1	-1.29276827647
BZW1	0.00691522820662	0.085	0.987940521083	False	6	1	0.261810563123
MGAM	0.00691522820662	0.085	0.987940521083	False	6	1	-0.221767655196
DTWD1	0.00705818921502	0.085	0.987940521083	False	6	1	-0.063189016129
NEDD1	0.00709086601694	0.085	0.987940521083	False	6	1	-1.98488240794
CLCA2	0.00709086601694	0.085	0.987940521083	False	6	1	-1.02603133178
C20orf96	0.00709086601694	0.085	0.987940521083	False	6	1	-0.162278953403
CHGA	0.00709086601694	0.085	0.987940521083	False	6	1	-0.549738713212
hsa-mir-4519	0.00709086601694	0.085	0.987940521083	False	4	1	0.777334106718
DUSP28	0.00712354281886	0.085	0.987940521083	False	6	1	-0.21816887741
SEMA4B	0.00713171201934	0.085	0.987940521083	False	6	1	0.144004750378
KLRG1	0.00713988121983	0.085	0.987940521083	False	6	1	-0.152217424625
PKN3	0.00714805042031	0.085	0.987940521083	False	6	1	-0.830734399484
ADCK3	0.00715621962079	0.085	0.987940521083	False	6	1	-0.0953450102269
GOLGA4	0.00718072722223	0.085	0.987940521083	False	6	1	0.507838606165
IL3	0.00718072722223	0.085	0.987940521083	False	6	1	0.40938887225
MSH5	0.00718072722223	0.085	0.987940521083	False	6	1	-0.372923752263
KIAA1549	0.00721748862439	0.085	0.987940521083	False	6	1	1.44009373699
CAMK1G	0.00721748862439	0.085	0.987940521083	False	6	1	-0.80309973191
LCE3B	0.00721748862439	0.085	0.987940521083	False	6	1	-0.744326874363
BOD1L2	0.00723791162559	0.085	0.987940521083	False	6	1	-0.224739604967
ADCY2	0.00738904183448	0.088	0.987940521083	False	6	1	-0.299604921029
GSTZ1	0.00738904183448	0.088	0.987940521083	False	6	1	0.668853669513
ROCK2	0.00738904183448	0.088	0.987940521083	False	6	1	-0.107128229302
MAPK1IP1L	0.00738904183448	0.088	0.987940521083	False	6	1	-0.945847633762
FOS	0.00738904183448	0.088	0.987940521083	False	6	1	-0.322051307385
IL1A	0.00738904183448	0.088	0.987940521083	False	6	1	0.743148669522
NR2C2AP	0.00738904183448	0.088	0.987940521083	False	6	1	-0.128812307125
CTNNA1	0.00738904183448	0.088	0.987940521083	False	6	1	0.277389372104
ZFAND2A	0.00738904183448	0.088	0.987940521083	False	6	1	-0.16806024182
SULF2	0.00738904183448	0.088	0.987940521083	False	6	1	-1.02378345076
PLOD1	0.00738904183448	0.088	0.987940521083	False	6	1	0.456952516429
UQCR11	0.00738904183448	0.088	0.987940521083	False	6	1	-0.440534200528
SMCO3	0.00738904183448	0.088	0.987940521083	False	6	1	-0.204169242131
ZAP70	0.00738904183448	0.088	0.987940521083	False	6	1	0.286574237204
ZNF699	0.00738904183448	0.088	0.987940521083	False	6	1	0.395319474845
MLST8	0.00738904183448	0.088	0.987940521083	False	6	1	1.25366382808
TPPP2	0.00738904183448	0.088	0.987940521083	False	6	1	-1.30040471552
LILRA3	0.00738904183448	0.088	0.987940521083	False	6	1	1.10409298522
FAM3C	0.00738904183448	0.088	0.987940521083	False	3	1	-0.222184362559
LRFN1	0.00738904183448	0.088	0.987940521083	False	6	1	-1.1164582621
OR5AS1	0.00738904183448	0.088	0.987940521083	False	6	1	-0.822187945291
GLYCTK	0.00738904183448	0.088	0.987940521083	False	6	1	0.174336678577
HBQ1	0.00738904183448	0.088	0.987940521083	False	6	1	-0.715724078309
LECT1	0.00738904183448	0.088	0.987940521083	False	6	1	-1.15720130816
RNMT	0.00738904183448	0.088	0.987940521083	False	6	1	-0.131524329504
hsa-mir-585	0.00738904183448	0.088	0.987940521083	False	4	1	-0.404082996131
THOC7	0.00738904183448	0.088	0.987940521083	False	6	1	-0.438574870518
hsa-mir-628	0.00738904183448	0.088	0.987940521083	False	4	1	0.610751625631
RBMS2	0.00738904183448	0.088	0.987940521083	False	6	1	1.975095242
ZNF74	0.00738904183448	0.088	0.987940521083	False	6	1	-0.33004230491
LRRC40	0.00758918724624	0.088	0.987940521083	False	6	1	0.0725007244248
COQ10B	0.00758918724624	0.088	0.987940521083	False	6	1	-0.188574940068
DEFB123	0.00758918724624	0.088	0.987940521083	False	6	1	-0.986984613532
MYO1B	0.00758918724624	0.088	0.987940521083	False	6	1	-0.120886204321
SH3RF3	0.00758918724624	0.088	0.987940521083	False	6	1	-0.0799224206224
OR1L3	0.00758918724624	0.088	0.987940521083	False	6	1	0.181672021837
CNTN6	0.00758918724624	0.088	0.987940521083	False	6	1	0.607521297231
MRC1	0.00758918724624	0.088	0.987940521083	False	6	1	-1.25590192135
ZMYM1	0.00758918724624	0.088	0.987940521083	False	6	1	-0.471000648106
P4HA2	0.00763820244913	0.088	0.987940521083	False	6	1	0.261153694296
MECR	0.00766679465081	0.088	0.987940521083	False	6	1	0.775119548435
THEM5	0.00766679465081	0.088	0.987940521083	False	6	1	-1.0575381655
TOMM20	0.00766679465081	0.088	0.987940521083	False	6	1	0.684074903698
CHRNB1	0.00766679465081	0.088	0.987940521083	False	6	1	-0.264752804899
POLR3GL	0.00766679465081	0.088	0.987940521083	False	6	1	-2.00846333456
MTMR12	0.00769538685249	0.088	0.987940521083	False	6	1	-0.37516646572
LOC200726	0.00770355605297	0.088	0.987940521083	False	6	1	0.118658150187
PAPLN	0.00771172525345	0.088	0.987940521083	False	6	1	-0.477021007502
ZAR1L	0.00771989445393	0.088	0.987940521083	False	6	1	-0.716066399667
CFI	0.00784243246114	0.09	0.987940521083	False	6	1	-0.495437680568
C17orf112	0.00784243246114	0.09	0.987940521083	False	6	1	-0.53266340382
IMMP2L	0.00784243246114	0.09	0.987940521083	False	6	1	0.0360317469206
GART	0.00784243246114	0.09	0.987940521083	False	6	1	1.52971345064
TAC3	0.00784243246114	0.09	0.987940521083	False	6	1	-0.0466639290905
MTFR1	0.00784243246114	0.09	0.987940521083	False	6	1	0.655533075055
C12orf45	0.00784243246114	0.09	0.987940521083	False	6	1	-0.239617812181
MIS18A	0.00784243246114	0.09	0.987940521083	False	6	1	-0.711159477087
hsa-mir-3939	0.00784243246114	0.09	0.987940521083	False	4	1	1.33623436307
YY1	0.00784243246114	0.09	0.987940521083	False	6	1	-0.204396290711
VPREB1	0.00784243246114	0.09	0.987940521083	False	6	1	-0.0904233488103
MREG	0.00784243246114	0.09	0.987940521083	False	6	1	-1.30956856099
hsa-mir-135b	0.00784243246114	0.09	0.987940521083	False	4	1	0.204102274761
SLC46A3	0.00784243246114	0.09	0.987940521083	False	6	1	1.74884019984
MED27	0.00784243246114	0.09	0.987940521083	False	6	1	0.729659223937
STK17A	0.00784243246114	0.09	0.987940521083	False	6	1	-0.0661370317348
HRH3	0.00784243246114	0.09	0.987940521083	False	6	1	-0.311729155972
FRMD8	0.00784243246114	0.09	0.987940521083	False	6	1	-0.168264736953
IL36G	0.00784243246114	0.09	0.987940521083	False	6	1	-1.09525649397
NIPA1	0.00784243246114	0.09	0.987940521083	False	6	1	-0.212889799295
CATSPER1	0.00784243246114	0.09	0.987940521083	False	6	1	-2.05754978382
MRPL37	0.00784243246114	0.09	0.987940521083	False	6	1	-0.921770096835
RBM47	0.00784243246114	0.09	0.987940521083	False	6	1	-0.818424024098
PPP1CA	0.00784243246114	0.09	0.987940521083	False	6	1	-0.11031253144
