gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
TRAF7	0.00629436897011	0.067	1.0	False	6	1	-0.657694245067
RRM2B	0.00629436897011	0.067	1.0	False	6	1	-3.21941420543
C2orf43	0.00629436897011	0.067	1.0	False	6	1	-0.656153856598
TLK2	0.00629436897011	0.067	1.0	False	6	1	-2.58053989113
HIST1H2BN	0.00629436897011	0.067	1.0	False	6	1	0.486653665591
MED27	0.00629436897011	0.067	1.0	False	6	1	0.0
SEPT4	0.00629436897011	0.067	1.0	False	6	1	0.0
IL36G	0.00629436897011	0.067	1.0	False	6	1	-2.05559392059
C21orf2	0.00629436897011	0.067	1.0	False	6	1	0.0
OR5H6	0.00629436897011	0.067	1.0	False	6	1	-1.22314847479
TRIM63	0.00629436897011	0.067	1.0	False	6	1	-2.16835646501
hsa-mir-8063	0.00629436897011	0.067	1.0	False	4	1	0.489230629206
MOB3A	0.00629436897011	0.067	1.0	False	6	1	-1.33097494593
hsa-mir-628	0.00629436897011	0.067	1.0	False	4	1	0.486653665591
hsa-mir-7974	0.00639648397611	0.067	1.0	False	4	1	0.0
NKAP	0.00641282237707	0.068	1.0	False	6	1	0.0
AP1S1	0.00644958377924	0.07	1.0	False	6	1	-1.53891774401
KCNJ11	0.00644958377924	0.07	1.0	False	6	1	0.0
CHL1	0.00644958377924	0.07	1.0	False	6	1	-0.304969619381
POLR3GL	0.00644958377924	0.07	1.0	False	6	1	-2.19434070856
PNMA2	0.00644958377924	0.07	1.0	False	6	1	0.0
F2RL1	0.0064863451814	0.07	1.0	False	6	1	-0.995910425877
ROCK2	0.00658437558716	0.071	1.0	False	6	1	-1.31538849013
BCOR	0.00658437558716	0.071	1.0	False	6	1	-2.57920685837
hsa-mir-7150	0.00658437558716	0.071	1.0	False	4	1	-1.87930233138
RPS20	0.00658437558716	0.071	1.0	False	6	1	-0.656153856598
GART	0.00658437558716	0.071	1.0	False	6	1	0.0
NR2C2AP	0.00658437558716	0.071	1.0	False	6	1	0.0
KCNMA1	0.00658437558716	0.071	1.0	False	6	1	0.0
PSPC1	0.00658437558716	0.071	1.0	False	6	1	-2.91789253425
PLXNA3	0.00658437558716	0.071	1.0	False	6	1	-1.54865583912
hsa-mir-4532	0.00658437558716	0.071	1.0	False	4	1	-0.656153856598
hsa-mir-548az	0.00658437558716	0.071	1.0	False	4	1	0.0
PRAMEF20	0.00658437558716	0.071	1.0	False	6	1	0.0
NonTargetingControlGuideForHuman_0132	0.00658437558716	0.071	1.0	False	1	1	6.3722306004
EP300	0.00658437558716	0.071	1.0	False	6	1	-1.99085739949
MRPL53	0.00658437558716	0.071	1.0	False	6	1	0.0
PLXDC1	0.00658437558716	0.071	1.0	False	6	1	0.0
IMPDH2	0.00658437558716	0.071	1.0	False	6	1	0.0
RNMT	0.00658437558716	0.071	1.0	False	6	1	-1.65167647787
ADAMTSL1	0.00668649059317	0.072	1.0	False	6	1	-0.657694245067
FLJ22184	0.00668649059317	0.072	1.0	False	6	1	-2.53386471762
CNTN6	0.00669874439389	0.072	1.0	False	6	1	0.0
C6orf10	0.00671508279485	0.072	1.0	False	6	1	-1.88294754854
RSU1	0.00671508279485	0.072	1.0	False	6	1	-3.82753046122
RPGRIP1L	0.00673142119581	0.072	1.0	False	6	1	-2.79579766468
HS3ST2	0.00675592879725	0.072	1.0	False	6	1	-0.830464238453
PRPF4B	0.00675592879725	0.072	1.0	False	6	1	-0.657694245067
GOLGA4	0.00675592879725	0.072	1.0	False	6	1	0.0
MAN1A1	0.00678452099893	0.073	1.0	False	6	1	-2.71697038985
SPOCK3	0.00678452099893	0.073	1.0	False	6	1	-2.98886663216
C10orf76	0.00680494400013	0.073	1.0	False	6	1	-2.22020027708
KLC1	0.00691931280686	0.073	1.0	False	6	1	-0.995910425877
GFRAL	0.00691931280686	0.073	1.0	False	6	1	-0.656153856598
SCGB1D4	0.00691931280686	0.073	1.0	False	6	1	-1.98892920641
EMP2	0.00691931280686	0.073	1.0	False	6	1	-2.62104815031
CAMKMT	0.00691931280686	0.073	1.0	False	6	1	0.0
hsa-mir-153-1	0.00691931280686	0.073	1.0	False	4	1	0.0
EBF2	0.00691931280686	0.073	1.0	False	6	1	0.305940489423
LOC100130451	0.00691931280686	0.073	1.0	False	6	1	-0.0117368112972
ZNF530	0.00691931280686	0.073	1.0	False	6	1	-2.66777795789
NEUROG2	0.00691931280686	0.073	1.0	False	6	1	-0.657694245067
TOMM70A	0.00691931280686	0.073	1.0	False	6	1	-1.17405309937
hsa-mir-1537	0.00691931280686	0.073	1.0	False	3	1	0.973307331175
EHD3	0.00691931280686	0.073	1.0	False	6	1	0.0
ST14	0.00691931280686	0.073	1.0	False	6	1	0.0
GTF3C2	0.00691931280686	0.073	1.0	False	6	1	0.0
ZSWIM7	0.00691931280686	0.073	1.0	False	6	1	-2.29819759476
C9orf40	0.00691931280686	0.073	1.0	False	6	1	-2.76280913754
CCDC91	0.00691931280686	0.073	1.0	False	6	1	-2.64771891176
MORF4L1	0.00691931280686	0.073	1.0	False	6	1	-2.4117047208
ARMC2	0.00691931280686	0.073	1.0	False	6	1	-0.994946973609
HIP1R	0.00691931280686	0.073	1.0	False	6	1	-0.657694245067
NEDD1	0.00703368161358	0.073	1.0	False	6	1	-3.76624685308
KLRG1	0.00704185081406	0.073	1.0	False	6	1	-0.657694245067
KIAA0513	0.00708269681646	0.073	1.0	False	6	1	-0.657694245067
PPP6R1	0.00708269681646	0.073	1.0	False	6	1	-2.7019166507
CHRNB1	0.00708269681646	0.073	1.0	False	6	1	-0.995910425877
TIGIT	0.00711537361838	0.073	1.0	False	6	1	-3.76461638712
CXorf40B	0.00712354281886	0.073	1.0	False	6	1	0.0
NUP188	0.00723382702535	0.073	1.0	False	6	1	0.985942953709
TSPYL1	0.00723382702535	0.073	1.0	False	6	1	0.0
EPG5	0.00723382702535	0.073	1.0	False	6	1	-1.09573187151
KCNF1	0.00723382702535	0.073	1.0	False	6	1	-2.41382261375
KRTAP19-3	0.00723382702535	0.073	1.0	False	6	1	-3.21883760598
OR51V1	0.00723382702535	0.073	1.0	False	6	1	-1.39900176475
ACAA1	0.00723382702535	0.073	1.0	False	6	1	-1.98796446561
ARL10	0.00723382702535	0.073	1.0	False	6	1	-2.13980469572
PPCS	0.00723382702535	0.073	1.0	False	6	1	0.965844901965
S100A11	0.00723382702535	0.073	1.0	False	6	1	0.489230629209
SETD3	0.00723382702535	0.073	1.0	False	6	1	0.486653665591
hsa-mir-6513	0.00723382702535	0.073	1.0	False	4	1	-0.993982232805
RGS17	0.00723382702535	0.073	1.0	False	6	1	-2.4124788967
B3GNT5	0.00723382702535	0.073	1.0	False	6	1	-1.31384810167
CXCL6	0.00723382702535	0.073	1.0	False	6	1	-1.75545682304
LARS	0.00723382702535	0.073	1.0	False	6	1	0.0
hsa-mir-3691	0.00723382702535	0.073	1.0	False	4	1	-1.65167647787
PTAFR	0.00723382702535	0.073	1.0	False	6	1	-0.00803927909588
FRMD5	0.00723382702535	0.073	1.0	False	6	1	0.0
C2	0.00723382702535	0.073	1.0	False	6	1	-0.993982232805
RHOB	0.00735228043231	0.073	1.0	False	6	1	-1.31384810167
ETV6	0.00735228043231	0.073	1.0	False	6	1	-3.29538165121
POT1	0.00737678803376	0.073	1.0	False	6	1	0.489230629209
PNLIPRP3	0.00737678803376	0.073	1.0	False	6	1	-2.41706753654
C14orf93	0.00739721103496	0.073	1.0	False	6	1	-0.656153856598
RPGR	0.00739721103496	0.073	1.0	False	6	1	-1.9041364199
TBX2	0.00740946483568	0.073	1.0	False	6	1	-2.84109366125
LRRC40	0.00743397243712	0.073	1.0	False	6	1	-0.489235009842
PHC1	0.00743397243712	0.073	1.0	False	6	1	-2.65196419476
hsa-mir-661	0.00743397243712	0.073	1.0	False	4	1	-0.657694245067
P2RX6	0.00747890303976	0.073	1.0	False	6	1	-1.88084271985
THEM5	0.00747890303976	0.073	1.0	False	6	1	-2.054490145
WNK4	0.00747890303976	0.073	1.0	False	6	1	-1.2820530263
C3orf52	0.00751566444192	0.073	1.0	False	6	1	-2.00507422795
CCR7	0.0075238336424	0.073	1.0	False	6	1	-0.995910425877
CFI	0.00760144104696	0.074	1.0	False	6	1	-0.656153856598
PDP2	0.00760144104696	0.074	1.0	False	6	1	0.0
TTC13	0.00760144104696	0.074	1.0	False	6	1	-1.9591616422
GAB4	0.00760144104696	0.074	1.0	False	6	1	-0.569500209123
CD177	0.00760144104696	0.074	1.0	False	6	1	0.0
MMP17	0.00760144104696	0.074	1.0	False	6	1	-1.39679589993
MAST4	0.00760144104696	0.074	1.0	False	6	1	0.0
SPATA31A4	0.00760144104696	0.074	1.0	False	6	1	0.0
KCNAB2	0.00760144104696	0.074	1.0	False	6	1	-1.22525330347
MYH13	0.00760144104696	0.074	1.0	False	6	1	0.0
PTCHD3	0.00760144104696	0.074	1.0	False	6	1	-1.66724585175
DPP8	0.00760144104696	0.074	1.0	False	6	1	-0.995910425877
BZW1	0.00760144104696	0.074	1.0	False	6	1	-1.22525330347
HNRNPA1L2	0.00767904845153	0.074	1.0	False	6	1	-0.657694245067
BOD1L2	0.00768721765201	0.074	1.0	False	6	1	-1.31384810167
ZNF700	0.00769538685249	0.075	1.0	False	6	1	-1.44414900583
METTL21B	0.00770764065321	0.075	1.0	False	6	1	0.0
CREB5	0.00771989445393	0.075	1.0	False	6	1	-0.656153856598
SOCS7	0.00772806365441	0.075	1.0	False	6	1	0.0
TNP1	0.00775257125585	0.075	1.0	False	6	1	-0.30411063232
LOC200726	0.00776074045633	0.075	1.0	False	6	1	0.0
P4HA2	0.00776890965681	0.075	1.0	False	6	1	0.0
FOSB	0.00777707885729	0.075	1.0	False	6	1	0.121440670884
PARP14	0.00778524805777	0.076	1.0	False	6	1	-1.88154501205
NPC2	0.0079200398657	0.077	1.0	False	6	1	-0.657694245067
ARHGAP40	0.0079200398657	0.077	1.0	False	6	1	-0.993982232805
KLHL8	0.0079200398657	0.077	1.0	False	6	1	0.0
MBOAT2	0.0079200398657	0.077	1.0	False	6	1	-2.2180954484
EIF3L	0.0079200398657	0.077	1.0	False	6	1	-1.30293457347
DNAJB1	0.0079200398657	0.077	1.0	False	6	1	-1.65360467094
hsa-mir-4291	0.0079200398657	0.077	1.0	False	4	1	-1.22314847479
NRSN2	0.0079200398657	0.077	1.0	False	6	1	-0.381829131495
AIP	0.0079200398657	0.077	1.0	False	6	1	0.0
SYNGR3	0.0079200398657	0.077	1.0	False	6	1	0.325689618142
ZNF791	0.0079200398657	0.077	1.0	False	6	1	-2.054490145
ALS2CR8	0.0079200398657	0.077	1.0	False	6	1	0.0
SNAP29	0.0079200398657	0.077	1.0	False	6	1	-2.22020027708
ZNF714	0.0079200398657	0.077	1.0	False	6	1	0.0
VPREB1	0.0079200398657	0.077	1.0	False	6	1	-2.57331214661
EDEM2	0.0079200398657	0.077	1.0	False	6	1	0.0
OSGIN1	0.0079200398657	0.077	1.0	False	6	1	-3.05091927778
C2orf16	0.0079200398657	0.077	1.0	False	6	1	-1.88224662117
DNM1	0.0079200398657	0.077	1.0	False	6	1	-0.657694245067
HRH3	0.0079200398657	0.077	1.0	False	6	1	-0.995910425877
E2F5	0.0079200398657	0.077	1.0	False	6	1	-0.616354518544
NIPA1	0.0079200398657	0.077	1.0	False	6	1	-1.31384810167
RNF20	0.0079200398657	0.077	1.0	False	6	1	-0.657694245067
hsa-mir-585	0.0079200398657	0.077	1.0	False	4	1	-1.39900176475
BRD8	0.00805074707338	0.077	1.0	False	6	1	-1.39900176475
MSH5	0.00805074707338	0.077	1.0	False	6	1	-0.657694245067
ZKSCAN4	0.00807525467482	0.077	1.0	False	6	1	0.0
XRCC6BP1	0.00807525467482	0.077	1.0	False	6	1	-1.65373667896
SIGLECL1	0.00808750847555	0.077	1.0	False	6	1	-2.39394873836
ZAR1L	0.00809567767603	0.078	1.0	False	6	1	-1.00700242103
TMEM225	0.00810384687651	0.078	1.0	False	6	1	-1.77877006235
FBXL20	0.00811201607699	0.078	1.0	False	6	1	-1.66975324842
S100A14	0.00812426987771	0.078	1.0	False	6	1	-1.9100937599
FAM50A	0.00813652367843	0.078	1.0	False	6	1	-2.21905890066
OR1L3	0.00815286207939	0.078	1.0	False	6	1	-0.656153856598
AK3	0.00818553888131	0.079	1.0	False	6	1	-0.0107693707898
NDUFAF1	0.00818553888131	0.079	1.0	False	6	1	-0.915920509536
CYLD	0.00818553888131	0.079	1.0	False	6	1	0.0
hsa-mir-4519	0.00818553888131	0.079	1.0	False	4	1	0.813693405744
C12orf40	0.00821413108299	0.079	1.0	False	6	1	0.0
AHSG	0.00821413108299	0.079	1.0	False	6	1	-1.22525330347
STMN4	0.00823455408419	0.079	1.0	False	6	1	-2.21879774059
FOXN1	0.00838159969284	0.081	1.0	False	6	1	-2.93610305683
PDE7B	0.00838159969284	0.081	1.0	False	6	1	0.0
LENEP	0.00838159969284	0.081	1.0	False	6	1	-0.30325062115
OR11A1	0.00838159969284	0.081	1.0	False	6	1	0.0
PRMT3	0.00838159969284	0.081	1.0	False	6	1	-1.6881799353
DPM1	0.00838159969284	0.081	1.0	False	6	1	-0.994946973609
NTSR2	0.00838159969284	0.081	1.0	False	6	1	-1.33148997015
PPFIBP1	0.00838159969284	0.081	1.0	False	6	1	0.0
OR14A16	0.00838159969284	0.081	1.0	False	6	1	-1.65528223227
GCN1L1	0.00838159969284	0.081	1.0	False	6	1	-2.93564822824
C8orf34	0.00838159969284	0.081	1.0	False	6	1	-0.172765308665
S100A2	0.00838159969284	0.081	1.0	False	6	1	-2.31143608887
ACTBL2	0.00838159969284	0.081	1.0	False	6	1	-2.44770153397
OLFM4	0.00838159969284	0.081	1.0	False	6	1	-0.305827584772
TFPI2	0.00838159969284	0.081	1.0	False	6	1	-0.993982232805
MREG	0.00838159969284	0.081	1.0	False	6	1	-1.53846405967
SIX1	0.00838159969284	0.081	1.0	False	6	1	-0.656153856598
GPR1	0.00838159969284	0.081	1.0	False	6	1	-0.657694245067
ITK	0.00838159969284	0.081	1.0	False	6	1	-1.3123077132
ERI2	0.00838159969284	0.081	1.0	False	6	1	-0.657694245067
LECT1	0.00838159969284	0.081	1.0	False	6	1	-2.87688515374
CTNNBL1	0.00838159969284	0.081	1.0	False	6	1	-0.656153856598
MRPL37	0.00838159969284	0.081	1.0	False	6	1	-2.57947366207
KPRP	0.00838159969284	0.081	1.0	False	6	1	0.0
BEST3	0.00838159969284	0.081	1.0	False	6	1	-3.53141751771
SLC25A3	0.00838159969284	0.081	1.0	False	6	1	0.0
SEPT11	0.00838159969284	0.081	1.0	False	6	1	-2.19570433487
CORO1A	0.00852864530148	0.081	1.0	False	6	1	-1.65167647787
MAGEA12	0.0085408991022	0.081	1.0	False	6	1	-1.88224662117
SDC2	0.0085408991022	0.081	1.0	False	6	1	0.0
SEC22C	0.00856132210341	0.081	1.0	False	6	1	0.0
OR52B2	0.00856949130389	0.081	1.0	False	6	1	-1.87930233138
MPP6	0.00857766050437	0.081	1.0	False	6	1	-2.65064770311
LRRC20	0.00858582970485	0.081	1.0	False	6	1	-3.08329139802
MKRN1	0.00861850650677	0.081	1.0	False	6	1	-2.39298399755
PIH1D1	0.00861850650677	0.081	1.0	False	6	1	-3.31830851324
ARSJ	0.00861850650677	0.081	1.0	False	6	1	-1.3123077132
IFIT3	0.00861850650677	0.081	1.0	False	6	1	-2.55980912358
SEMA4G	0.00861850650677	0.081	1.0	False	6	1	-1.36345011445
EPB41L2	0.00868794471085	0.081	1.0	False	6	1	0.0
IL11	0.00868794471085	0.081	1.0	False	6	1	-2.50109545208
RAB9B	0.00868794471085	0.081	1.0	False	6	1	-0.0107693707898
KLF10	0.00868794471085	0.081	1.0	False	6	1	0.0
KLHL13	0.00872470611301	0.081	1.0	False	6	1	-1.6090802517
ALOX5AP	0.00872470611301	0.081	1.0	False	6	1	-1.39845093061
GABPB1	0.00872470611301	0.081	1.0	False	6	1	-0.657694245067
HRSP12	0.00874104451397	0.081	1.0	False	6	1	-2.21879774059
NAP1L5	0.00874921371445	0.081	1.0	False	6	1	-2.9820525932
ZNF620	0.00876963671565	0.082	1.0	False	6	1	-2.65196419476
CCDC175	0.00890034392334	0.084	1.0	False	6	1	-2.20389071266
RAB33B	0.00890034392334	0.084	1.0	False	6	1	-0.657694245067
DST	0.00890034392334	0.084	1.0	False	6	1	-3.19038314245
OCIAD2	0.00890034392334	0.084	1.0	False	6	1	-2.86338851763
hsa-mir-4999	0.00890034392334	0.084	1.0	False	4	1	-0.0114120494895
FZD4	0.00890034392334	0.084	1.0	False	6	1	-2.53255688937
TIMM50	0.00890034392334	0.084	1.0	False	6	1	0.0
RHOD	0.00890034392334	0.084	1.0	False	6	1	-1.98989265868
ZNF699	0.00890034392334	0.084	1.0	False	6	1	0.0
GLRA4	0.00890034392334	0.084	1.0	False	6	1	0.0
MCM2	0.00890034392334	0.084	1.0	False	6	1	-3.51225611277
SLC22A17	0.00890034392334	0.084	1.0	False	6	1	-0.657694245067
FAM3C	0.00890034392334	0.084	1.0	False	3	1	-2.44770153397
SULT4A1	0.00890034392334	0.084	1.0	False	6	1	-0.164539322656
NXPE2	0.00890034392334	0.084	1.0	False	6	1	-3.38981791284
ZSWIM4	0.00890034392334	0.084	1.0	False	6	1	-2.31220411462
MRPL3	0.00890034392334	0.084	1.0	False	6	1	-0.657694245067
hsa-mir-504	0.00890034392334	0.084	1.0	False	4	1	-3.29109479439
CPAMD8	0.00890034392334	0.084	1.0	False	6	1	-0.343475769992
NR0B2	0.00890034392334	0.084	1.0	False	6	1	-3.40895820045
CADM3	0.00890034392334	0.084	1.0	False	6	1	-2.62425506822
TCP11L2	0.00905147413223	0.084	1.0	False	6	1	0.986653665587
DHX40	0.00906781253319	0.084	1.0	False	6	1	0.0
NonTargetingControlGuideForHuman_0803	0.00908823553439	0.084	1.0	False	1	1	6.01770145054
SPACA7	0.00908823553439	0.084	1.0	False	6	1	-1.87930233138
SGK110	0.00911274313583	0.084	1.0	False	6	1	-1.88084271985
SFMBT1	0.00912499693655	0.084	1.0	False	6	1	-0.656153856598
GRIN3A	0.00914950453799	0.084	1.0	False	6	1	-2.19570433487
C2orf69	0.00914950453799	0.084	1.0	False	6	1	-2.62215023954
NonTargetingControlGuideForHuman_0020	0.00914950453799	0.084	1.0	False	1	1	5.97846125842
PCDHGA9	0.00914950453799	0.084	1.0	False	6	1	0.0
USHBP1	0.00917401213943	0.084	1.0	False	6	1	0.0
EXTL3	0.00919035054039	0.084	1.0	False	6	1	-1.2245523761
CYP3A4	0.00919035054039	0.084	1.0	False	6	1	-1.65360467094
EMILIN2	0.00920668894135	0.084	1.0	False	6	1	-1.00604123616
CFB	0.0093945805524	0.086	1.0	False	6	1	-3.72833046803
SLC18A2	0.0093945805524	0.086	1.0	False	6	1	-2.21713070759
FKBP11	0.0093945805524	0.086	1.0	False	6	1	-3.05053257889
KLHL18	0.0093945805524	0.086	1.0	False	6	1	0.0
HOXA7	0.0093945805524	0.086	1.0	False	6	1	-1.33097494593
TPPP3	0.0093945805524	0.086	1.0	False	6	1	-1.16756833187
MAML1	0.0093945805524	0.086	1.0	False	6	1	0.0
C17orf59	0.0093945805524	0.086	1.0	False	6	1	-0.657694245067
SCGB1D2	0.0093945805524	0.086	1.0	False	6	1	-1.65360467094
EMP3	0.0093945805524	0.086	1.0	False	6	1	-0.656153856598
LAIR2	0.0093945805524	0.086	1.0	False	6	1	-0.381829131495
OAZ2	0.0093945805524	0.086	1.0	False	6	1	-0.657694245067
ZNF787	0.0093945805524	0.086	1.0	False	6	1	-1.31384810167
SMIM22	0.0093945805524	0.086	1.0	False	6	1	-0.995910425877
STK11	0.0093945805524	0.086	1.0	False	6	1	0.0
PLEKHS1	0.0093945805524	0.086	1.0	False	6	1	-1.53710129208
TRMT112	0.0093945805524	0.086	1.0	False	6	1	0.0
ARMCX6	0.0093945805524	0.086	1.0	False	6	1	-2.05515562135
LCE2D	0.0093945805524	0.086	1.0	False	6	1	-1.22525330347
PURB	0.0093945805524	0.086	1.0	False	6	1	0.0
UQCR11	0.0093945805524	0.086	1.0	False	6	1	-1.50764992967
CGN	0.0093945805524	0.086	1.0	False	6	1	-0.657694245067
ANGPTL2	0.0093945805524	0.086	1.0	False	6	1	-1.53801008981
CLN3	0.0093945805524	0.086	1.0	False	6	1	-0.993982232805
CLEC2B	0.0093945805524	0.086	1.0	False	6	1	-2.53255688937
MYL4	0.0093945805524	0.086	1.0	False	6	1	-2.62260130232
TOR1B	0.0093945805524	0.086	1.0	False	6	1	-0.656153856598
HIF1A	0.0093945805524	0.086	1.0	False	6	1	0.0
MNT	0.0093945805524	0.086	1.0	False	6	1	0.0
TRMT12	0.0093945805524	0.086	1.0	False	6	1	0.0
SELPLG	0.0093945805524	0.086	1.0	False	6	1	0.0
VIMP	0.0093945805524	0.086	1.0	False	6	1	-0.657694245067
TAS2R39	0.0093945805524	0.086	1.0	False	6	1	0.0
STMN3	0.0093945805524	0.086	1.0	False	6	1	-1.50683025368
NAAA	0.00959064136393	0.087	1.0	False	6	1	-1.65373667896
LPCAT2	0.00960697976489	0.088	1.0	False	6	1	-2.21923553628
FANCL	0.00961923356561	0.088	1.0	False	6	1	-2.39733022687
C19orf40	0.00961923356561	0.088	1.0	False	6	1	-2.19044896343
NPHS2	0.00963557196657	0.088	1.0	False	6	1	-0.673538258939
TMEM100	0.00963557196657	0.088	1.0	False	6	1	0.0
CSF3R	0.00964782576729	0.088	1.0	False	6	1	-1.39900176475
P2RY10	0.00965599496777	0.088	1.0	False	6	1	-0.656153856598
PBLD	0.00967233336873	0.088	1.0	False	6	1	-2.40788789508
FTH1P18	0.00968050256921	0.088	1.0	False	6	1	-1.69750507025
FES	0.00968867176969	0.088	1.0	False	6	1	-1.31538849013
DEFB123	0.00970501017065	0.089	1.0	False	6	1	-2.39188190833
HEATR4	0.00970501017065	0.089	1.0	False	6	1	-1.84398296619
PUS1	0.00970501017065	0.089	1.0	False	6	1	0.0
FLRT3	0.0097295177721	0.089	1.0	False	6	1	-3.05340176774
GPRASP2	0.0097295177721	0.089	1.0	False	6	1	-3.3802050659
hsa-mir-4789	0.0097295177721	0.089	1.0	False	4	1	0.0
ANTXR1	0.00976627917426	0.089	1.0	False	6	1	-0.656153856598
GRM4	0.00976627917426	0.089	1.0	False	6	1	-1.22525330347
ZNF26	0.00976627917426	0.089	1.0	False	6	1	-0.995910425877
RPL37A	0.00976627917426	0.089	1.0	False	6	1	0.0
WBP11	0.00976627917426	0.089	1.0	False	6	1	-1.87930233138
PYCR2	0.00979487137594	0.089	1.0	False	6	1	-2.2180954484
CSF2RB	0.00980712517666	0.089	1.0	False	6	1	0.0
CELA2A	0.0098316327781	0.089	1.0	False	6	1	-1.65167647787
KMO	0.0098316327781	0.089	1.0	False	6	1	-1.31384810167
NonTargetingControlGuideForHuman_0238	0.00984388657882	0.089	1.0	False	1	1	5.89785540144
CKMT2	0.00997050918627	0.089	1.0	False	6	1	-2.41348691908
C17orf112	0.00997050918627	0.089	1.0	False	6	1	-0.657694245067
PLOD1	0.00997050918627	0.089	1.0	False	6	1	0.0
PTPN2	0.00997050918627	0.089	1.0	False	6	1	-1.21677550993
IFITM10	0.00997050918627	0.089	1.0	False	6	1	-3.31172187262
NUDT22	0.00997050918627	0.089	1.0	False	6	1	-2.21905890066
FXYD2	0.00997050918627	0.089	1.0	False	6	1	-0.511414475274
hsa-mir-4473	0.00997050918627	0.089	1.0	False	4	1	-1.39789967553
HARBI1	0.00997050918627	0.089	1.0	False	6	1	-1.65360467094
ZC4H2	0.00997050918627	0.089	1.0	False	6	1	-0.643683571647
hsa-mir-1305	0.00997050918627	0.089	1.0	False	4	1	0.0
LRRC66	0.00997050918627	0.089	1.0	False	6	1	0.0
SLU7	0.00997050918627	0.089	1.0	False	6	1	-0.657694245067
ZEB2	0.00997050918627	0.089	1.0	False	6	1	-2.9515481239
NAB1	0.00997050918627	0.089	1.0	False	6	1	-2.87937668132
ZNF16	0.00997050918627	0.089	1.0	False	6	1	-1.88084271985
KRTAP10-12	0.00997050918627	0.089	1.0	False	6	1	0.0
C20orf202	0.00997050918627	0.089	1.0	False	6	1	-1.31384810167
MEDAG	0.00997050918627	0.089	1.0	False	6	1	-1.6501360894
MYH15	0.00997050918627	0.089	1.0	False	6	1	-0.218288120425
hsa-mir-3193	0.00997050918627	0.089	1.0	False	4	1	0.0
C4orf47	0.00997050918627	0.089	1.0	False	6	1	0.0
GDF7	0.00997050918627	0.089	1.0	False	6	1	0.0
hsa-mir-3973	0.00997050918627	0.089	1.0	False	4	1	-2.29392042074
HLA-DPA1	0.0101134701947	0.089	1.0	False	6	1	0.0
BRS3	0.0101134701947	0.089	1.0	False	6	1	-1.88140716007
NPNT	0.0101379777961	0.089	1.0	False	6	1	-2.19661198908
KDM1A	0.010170654598	0.089	1.0	False	6	1	0.0
AGER	0.010170654598	0.089	1.0	False	6	1	-1.95330268442
PNPO	0.010170654598	0.089	1.0	False	6	1	-1.6501360894
CHRM4	0.010170654598	0.089	1.0	False	6	1	-1.99182085175
PROM2	0.010170654598	0.089	1.0	False	6	1	-2.91645958691
OPN3	0.010170654598	0.089	1.0	False	6	1	-1.32788727483
GPR133	0.010170654598	0.089	1.0	False	6	1	-0.656153856598
BFAR	0.0102033314	0.089	1.0	False	6	1	-0.966791632215
OAZ3	0.0102115006004	0.089	1.0	False	6	1	-2.62215023954
CHD5	0.0102237544012	0.089	1.0	False	6	1	0.0
TMEM8A	0.0102237544012	0.089	1.0	False	6	1	-0.669500191007
ILK	0.0102360082019	0.089	1.0	False	6	1	-1.22314847479
SLC20A1	0.0102441774024	0.089	1.0	False	6	1	-1.2245523761
hsa-mir-6509	0.0102564312031	0.089	1.0	False	4	1	0.489230629209
DUS4L	0.0102564312031	0.089	1.0	False	6	1	-0.657694245067
AURKB	0.0102809388045	0.089	1.0	False	6	1	0.0
ZXDB	0.0102809388045	0.089	1.0	False	6	1	-1.6501360894
CCDC110	0.0102809388045	0.089	1.0	False	6	1	-2.09640959355
MPDU1	0.0103340386076	0.089	1.0	False	6	1	-1.23532174689
TMEM258	0.0103340386076	0.089	1.0	False	6	1	-1.39900176475
MXI1	0.0103340386076	0.089	1.0	False	6	1	-1.31538849013
TNFRSF8	0.0103340386076	0.089	1.0	False	6	1	-2.44770085089
MEF2C	0.0103340386076	0.089	1.0	False	6	1	-1.39789967553
CRISP2	0.0103340386076	0.089	1.0	False	6	1	-1.7544483309
ERI3	0.0103340386076	0.089	1.0	False	6	1	-0.993982232805
SYAP1	0.01037488461	0.089	1.0	False	6	1	-1.2245523761
PCSK4	0.0103830538105	0.089	1.0	False	6	1	-3.51225611277
DLGAP3	0.0105586916209	0.091	1.0	False	6	1	-1.6501360894
ZNF496	0.0105586916209	0.091	1.0	False	6	1	0.740050665725
CRYBA2	0.0105586916209	0.091	1.0	False	6	1	-2.87828905506
IL1A	0.0105586916209	0.091	1.0	False	6	1	0.0
KCNN4	0.0105586916209	0.091	1.0	False	6	1	-1.39898249266
OR52K1	0.0105586916209	0.091	1.0	False	6	1	0.0
hsa-mir-4641	0.0105586916209	0.091	1.0	False	4	1	0.0
GTF3C5	0.0105586916209	0.091	1.0	False	6	1	-2.31381969537
DARC	0.0105586916209	0.091	1.0	False	6	1	-1.70262348471
C15orf48	0.0105586916209	0.091	1.0	False	6	1	-0.656153856598
LRRCC1	0.0105586916209	0.091	1.0	False	6	1	-2.054490145
KIAA1143	0.0105586916209	0.091	1.0	False	6	1	-0.803680754901
PIN1	0.0105586916209	0.091	1.0	False	6	1	-1.31384810167
GNB4	0.0105586916209	0.091	1.0	False	6	1	-3.30979044784
