gene	aRRA	aRRA p_value	aRRA FDR	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
IP6K1	0.0464221179636	0.244	1.0	False	6	1	-1.55997112368
hsa-mir-379	0.046430220969	0.244	1.0	False	4	1	-1.56459920926
TRIM5	0.0464504784825	0.244	1.0	False	6	1	-1.45796033848
IRS1	0.0464504784825	0.244	1.0	False	6	1	-2.12020206667
TNFSF10	0.0464504784825	0.244	1.0	False	6	1	-1.50560701239
hsa-mir-4517	0.0464504784825	0.244	1.0	False	4	1	-0.243624132644
GBP2	0.046470735996	0.244	1.0	False	6	1	-0.402250210164
TAT	0.0464788390014	0.244	1.0	False	6	1	0.282461879528
CUX1	0.0464909935095	0.244	1.0	False	6	1	-0.943571771973
SNAPC5	0.0465031480176	0.244	1.0	False	6	1	-1.56277659364
SH3YL1	0.0465355600392	0.244	1.0	False	6	1	-0.381349423896
OVOL2	0.0465436630446	0.244	1.0	False	6	1	-0.261024348255
RNF219	0.04655176605	0.244	1.0	False	6	1	-0.465919852502
DOCK5	0.0465598690554	0.244	1.0	False	6	1	-0.971741339121
L2HGDH	0.0465841780716	0.244	1.0	False	6	1	-0.952731294957
TMEM72	0.0465922810771	0.244	1.0	False	6	1	-1.87645758947
GUCA2B	0.0466003840825	0.244	1.0	False	6	1	-0.213839413516
RALYL	0.0466084870879	0.244	1.0	False	6	1	-1.32553905527
LTC4S	0.0466246930987	0.244	1.0	False	6	1	-2.3766008106
FAM3D	0.0466408991095	0.244	1.0	False	6	1	-0.894056379669
OR5B3	0.0466490021149	0.244	1.0	False	6	1	-0.886764669058
GADL1	0.0466571051203	0.244	1.0	False	6	1	-1.6600441405
NELFB	0.0466652081257	0.244	1.0	False	6	1	-0.556754343315
RASAL3	0.0466733111311	0.244	1.0	False	6	1	-1.55270101308
FAM76B	0.0467178776608	0.245	1.0	False	6	1	-1.05346249213
GPHA2	0.0467178776608	0.245	1.0	False	6	1	-0.461351866771
CLSPN	0.0467178776608	0.245	1.0	False	6	1	-0.648548269207
IQCB1	0.0467178776608	0.245	1.0	False	6	1	-2.63413324681
OR5K4	0.0467178776608	0.245	1.0	False	6	1	-1.34729186621
UBAP2	0.0467178776608	0.245	1.0	False	6	1	-0.105034648222
PDZRN3	0.0468070107203	0.245	1.0	False	6	1	-0.352931458904
ERCC2	0.0468070107203	0.245	1.0	False	6	1	-0.325858083334
OTUD7B	0.0468070107203	0.245	1.0	False	6	1	-0.4240305647
hsa-mir-132	0.0468070107203	0.245	1.0	False	4	1	-0.677296036626
CHAF1A	0.0468070107203	0.245	1.0	False	6	1	-0.239590238245
RGS9BP	0.0468070107203	0.245	1.0	False	6	1	-1.86088623104
CARD14	0.0468677832608	0.245	1.0	False	6	1	-1.47078619512
PLA2G3	0.0470987189148	0.245	1.0	False	6	1	-1.58569298195
FAM196A	0.0470987189148	0.245	1.0	False	6	1	-1.43193872656
FBXO47	0.0470987189148	0.245	1.0	False	6	1	-1.95884897651
KRT6C	0.0470987189148	0.245	1.0	False	6	1	-1.09811071257
CDKN3	0.0470987189148	0.245	1.0	False	6	1	-1.02401557699
CALB2	0.0470987189148	0.245	1.0	False	6	1	-0.5747715389
ADAM7	0.0470987189148	0.245	1.0	False	6	1	-0.341937867198
EVX2	0.0470987189148	0.245	1.0	False	6	1	-2.02685317798
C1orf194	0.0470987189148	0.245	1.0	False	6	1	-1.50338443354
DPT	0.0470987189148	0.245	1.0	False	6	1	-1.11155012052
CCM2	0.0470987189148	0.245	1.0	False	6	1	-1.30358521229
ALAD	0.0470987189148	0.245	1.0	False	6	1	-1.72832032242
PRSS50	0.0470987189148	0.245	1.0	False	6	1	-1.88172763604
ITLN2	0.0470987189148	0.245	1.0	False	6	1	-1.03174794191
EOGT	0.0470987189148	0.245	1.0	False	6	1	0.120421241258
GRAP2	0.0470987189148	0.245	1.0	False	6	1	-1.16546042603
ELAC1	0.0470987189148	0.245	1.0	False	6	1	-0.615902904443
MLYCD	0.0470987189148	0.245	1.0	False	6	1	-1.66702193605
S100A5	0.0470987189148	0.245	1.0	False	6	1	0.777073290933
GNG11	0.0470987189148	0.245	1.0	False	5	1	-0.791511429457
TNS4	0.0470987189148	0.245	1.0	False	6	1	-0.951152223919
hsa-mir-1228	0.0470987189148	0.245	1.0	False	4	1	0.130070671762
BRMS1L	0.0470987189148	0.245	1.0	False	6	1	-0.539249986687
PPP1R7	0.0470987189148	0.245	1.0	False	6	1	-0.712590149224
TIFAB	0.0470987189148	0.245	1.0	False	6	1	0.276249629985
SNX9	0.0470987189148	0.245	1.0	False	6	1	-0.251048625361
PPFIA3	0.0470987189148	0.245	1.0	False	6	1	-1.44082693348
SLC35G3	0.0470987189148	0.245	1.0	False	6	1	-1.69014419395
RELL1	0.0470987189148	0.245	1.0	False	6	1	0.0641208550785
KLF14	0.0470987189148	0.245	1.0	False	6	1	-1.21881606033
ITFG3	0.0470987189148	0.245	1.0	False	6	1	-1.52854880622
CDK1	0.0470987189148	0.245	1.0	False	6	1	-0.86354417088
PI4K2B	0.0470987189148	0.245	1.0	False	6	1	-1.50523826078
ZNF608	0.0470987189148	0.245	1.0	False	6	1	-1.76642709087
PROC	0.0470987189148	0.245	1.0	False	6	1	-0.0675499942854
EFNB3	0.0470987189148	0.245	1.0	False	6	1	-0.699703499337
hsa-mir-4257	0.0473296545689	0.245	1.0	False	4	1	-0.703045819886
PROK1	0.0473377575743	0.245	1.0	False	6	1	-0.09132960965
USP25	0.0473458605797	0.245	1.0	False	6	1	-1.01535524278
RAB41	0.0473620665905	0.245	1.0	False	6	1	-0.92853776337
GRIN2A	0.0473782726013	0.246	1.0	False	6	1	-2.09716441053
A1CF	0.0473904271094	0.246	1.0	False	6	1	-2.23272234826
C12orf42	0.0474268906337	0.246	1.0	False	6	1	-1.6301664316
OR52I2	0.0474268906337	0.246	1.0	False	6	1	-1.14271615233
EDEM3	0.0474268906337	0.246	1.0	False	6	1	-2.75860812302
KALRN	0.0474268906337	0.246	1.0	False	6	1	-0.177335944659
RPL35	0.0474593026554	0.247	1.0	False	6	1	-2.26226593182
OR1B1	0.0474876631743	0.248	1.0	False	6	1	-0.586520064574
UPF3B	0.0474876631743	0.248	1.0	False	6	1	-1.95514526658
ANKEF1	0.0474876631743	0.248	1.0	False	6	1	-1.08334421213
CT47B1	0.0474876631743	0.248	1.0	False	6	1	-0.825948706822
PHF11	0.0474876631743	0.248	1.0	False	6	2	0.313067426559
DDAH1	0.0475160236932	0.249	1.0	False	6	1	-1.2637907528
USP13	0.0475484357148	0.249	1.0	False	6	1	-2.4207415763
PSMD3	0.0475484357148	0.249	1.0	False	6	1	-0.981505365539
PIK3R5	0.0475484357148	0.249	1.0	False	6	1	-0.788795533074
NR5A2	0.0475484357148	0.249	1.0	False	6	1	-1.30571166231
TMEM18	0.0475484357148	0.249	1.0	False	6	1	-1.29097288904
PXK	0.0475848992391	0.249	1.0	False	6	1	-1.2045812645
NUDCD2	0.0475848992391	0.249	1.0	False	6	1	-0.654697079451
FLII	0.0475848992391	0.249	1.0	False	6	1	-2.14024198233
STAC2	0.0476051567526	0.249	1.0	False	6	1	-1.41017855032
ZFHX2	0.047613259758	0.249	1.0	False	6	1	-1.12110204052
INPP4A	0.0477064443202	0.249	1.0	False	6	1	0.0480297204855
SLC7A2	0.0477064443202	0.249	1.0	False	6	1	-0.61508665391
CDH20	0.0477064443202	0.249	1.0	False	6	1	-2.20547202469
hsa-mir-4303	0.0477064443202	0.249	1.0	False	4	1	-0.204781187494
EFHD2	0.0477064443202	0.249	1.0	False	6	1	-0.948331532163
GGN	0.0477064443202	0.249	1.0	False	6	1	-1.31437395221
ITIH6	0.0477064443202	0.249	1.0	False	6	1	-1.59278098077
DEGS2	0.0477064443202	0.249	1.0	False	6	1	-0.677983776668
ARHGAP5	0.0477064443202	0.249	1.0	False	6	1	-2.22837422387
SYP	0.0477064443202	0.249	1.0	False	6	1	-0.897283639876
CS	0.0477064443202	0.249	1.0	False	6	1	-2.06965607904
PAF1	0.0477064443202	0.249	1.0	False	6	1	-1.28596386306
CEACAM5	0.0477064443202	0.249	1.0	False	6	1	-2.80636024377
hsa-mir-4436a	0.0480710795634	0.253	1.0	False	4	1	-0.920921927512
ERGIC2	0.0480710795634	0.253	1.0	False	6	1	-1.63986307772
PCDH20	0.0480710795634	0.253	1.0	False	6	1	-0.245185271504
EFCAB12	0.0480710795634	0.253	1.0	False	6	1	-1.09412339804
MYLK2	0.0480710795634	0.253	1.0	False	6	1	-1.02790860176
RAB27A	0.0480710795634	0.253	1.0	False	6	1	-0.764417227597
CTSC	0.0480710795634	0.253	1.0	False	6	1	-0.76184185092
SMIM18	0.0480710795634	0.253	1.0	False	6	1	-1.76268355242
PTDSS2	0.0480710795634	0.253	1.0	False	6	1	-1.60350066835
hsa-mir-4775	0.0480710795634	0.253	1.0	False	3	1	1.65993607278
KRT6A	0.0480710795634	0.253	1.0	False	6	1	-1.78783122021
hsa-mir-551b	0.0480710795634	0.253	1.0	False	4	1	-2.01733109124
DNAJC11	0.0480710795634	0.253	1.0	False	6	1	-1.14350138469
CYP2A6	0.0480710795634	0.253	1.0	False	6	1	-2.48756338913
DGCR6	0.0480710795634	0.253	1.0	False	6	1	-0.394165062405
S100A13	0.0480710795634	0.253	1.0	False	6	1	0.496994386945
MYBBP1A	0.0480710795634	0.253	1.0	False	6	1	-0.826881388302
hsa-mir-4729	0.0480710795634	0.253	1.0	False	4	1	-1.25834088854
DIEXF	0.0480710795634	0.253	1.0	False	6	1	0.163843278189
ZBED2	0.0480710795634	0.253	1.0	False	6	1	0.0277389742659
KIAA0825	0.0480710795634	0.253	1.0	False	6	1	-1.51471584774
REEP2	0.0480710795634	0.253	1.0	False	6	1	-1.68028917079
ADRA1B	0.0480710795634	0.253	1.0	False	6	1	-1.06815031528
PPP1R3F	0.0480710795634	0.253	1.0	False	6	1	-0.943073170959
GALNT8	0.0480710795634	0.253	1.0	False	6	1	-0.54074968408
ACADM	0.0480710795634	0.253	1.0	False	6	1	-1.12269555269
TPR	0.0480710795634	0.253	1.0	False	6	1	-0.370948754976
PRAMEF5	0.0480710795634	0.253	1.0	False	6	1	0.496994386945
hsa-mir-6853	0.0480710795634	0.253	1.0	False	4	1	-0.753973282868
COLQ	0.0480710795634	0.253	1.0	False	6	1	0.0501490911293
SEC24C	0.0480710795634	0.253	1.0	False	6	1	-0.935968620327
TTLL9	0.0480710795634	0.253	1.0	False	6	1	-0.136819589706
KLKB1	0.0480710795634	0.253	1.0	False	6	1	-0.839268432635
TSC22D4	0.0480710795634	0.253	1.0	False	6	1	-0.535804255599
NT5C2	0.0480710795634	0.253	1.0	False	6	1	0.890024686843
MNS1	0.0480710795634	0.253	1.0	False	6	1	-1.26129888884
DRAM1	0.0480710795634	0.253	1.0	False	6	1	0.0850204902879
IFT172	0.0480710795634	0.253	1.0	False	6	1	-0.959351260873
CNTNAP3B	0.0480710795634	0.253	1.0	False	6	1	-0.393013467267
PON3	0.0480710795634	0.253	1.0	False	6	1	-1.09121571114
KATNB1	0.0480710795634	0.253	1.0	False	6	1	-1.28376252349
C1orf227	0.0480710795634	0.253	1.0	False	6	1	-2.2570231646
PRMT5	0.0480710795634	0.253	1.0	False	6	1	0.297526507986
SCG5	0.0480710795634	0.253	1.0	False	6	1	-2.113181177
LAX1	0.0480710795634	0.253	1.0	False	6	1	-0.614572066612
HMGCLL1	0.0480710795634	0.253	1.0	False	6	1	-0.0834883266945
C11orf16	0.0480710795634	0.253	1.0	False	6	1	-0.593838813171
ZNF92	0.0480710795634	0.253	1.0	False	6	1	0.05397358172
MAX	0.0480710795634	0.253	1.0	False	6	1	-1.11970546589
PEPD	0.0480710795634	0.253	1.0	False	6	1	-0.744615513157
SLC18B1	0.0480710795634	0.253	1.0	False	6	1	-0.540011476429
GYG2	0.0480710795634	0.253	1.0	False	6	1	-0.249312252111
VASP	0.0480710795634	0.253	1.0	False	6	1	-0.427803512249
IFNGR1	0.0480710795634	0.253	1.0	False	6	1	-1.01869024835
GTF2IRD2	0.0480710795634	0.253	1.0	False	6	1	0.496994386945
PPP3CA	0.0484276118012	0.255	1.0	False	6	1	-1.4314666024
ARHGEF6	0.0484276118012	0.255	1.0	False	6	1	-0.416040333818
BCAS1	0.0484276118012	0.255	1.0	False	6	1	-0.783392100536
LRRC34	0.0484276118012	0.255	1.0	False	6	1	-2.04213109177
ATP6V1C2	0.0484276118012	0.255	1.0	False	6	1	-0.338331530774
KIAA1683	0.0484276118012	0.255	1.0	False	6	1	-2.10966618513
EXOC4	0.0484276118012	0.255	1.0	False	6	1	-1.5213943919
NOD2	0.0484276118012	0.255	1.0	False	6	1	-1.51872781524
ADCYAP1R1	0.0484276118012	0.255	1.0	False	6	1	-0.678325273456
ARHGEF5	0.0484276118012	0.255	1.0	False	6	1	-1.71260730788
C9orf43	0.0484276118012	0.255	1.0	False	6	1	-1.94223550201
EXOC7	0.0484964873472	0.255	1.0	False	6	1	-1.13338885348
ADRB2	0.0485045903526	0.255	1.0	False	6	1	-1.81307078269
CCDC14	0.048512693358	0.255	1.0	False	6	1	-0.282383192164
ATP6AP1	0.0485207963634	0.255	1.0	False	6	1	-0.581709379174
RAB3A	0.0485288993688	0.255	1.0	False	6	1	-1.03095024796
DRAXIN	0.0485694143958	0.255	1.0	False	6	1	-1.4357571941
RGS2	0.0486018264174	0.255	1.0	False	6	1	-1.56989279208
AGPAT1	0.0486099294228	0.255	1.0	False	6	1	-1.12718257286
SYNE2	0.0486180324282	0.255	1.0	False	6	1	-1.64278720364
MARCH9	0.048634238439	0.255	1.0	False	6	1	-0.225122664648
RFPL3	0.0486423414444	0.255	1.0	False	6	1	-0.823877129186
ATF7IP2	0.0486544959525	0.255	1.0	False	6	1	-0.422898519815
C9orf66	0.0486666504607	0.255	1.0	False	6	1	-1.20224857115
TNFRSF6B	0.0486747534661	0.255	1.0	False	6	1	-0.678926895362
CARS	0.0486828564715	0.255	1.0	False	6	1	-0.621715249379
ADAMTS6	0.0486909594769	0.255	1.0	False	6	1	-0.628067832455
WDFY1	0.0486990624823	0.255	1.0	False	6	1	-1.91843456178
hsa-mir-378i	0.0487112169904	0.255	1.0	False	4	1	-0.326639194698
SNRNP35	0.0487233714985	0.255	1.0	False	6	1	-0.539274377124
NTRK2	0.0487314745039	0.255	1.0	False	6	1	-1.31776637795
CCDC34	0.0487395775093	0.255	1.0	False	6	1	-0.621030384164
FOXB1	0.0487476805147	0.255	1.0	False	6	1	-1.0917158189
ZSCAN23	0.0487800925363	0.255	1.0	False	6	1	-0.707316118844
APOLD1	0.0487800925363	0.255	1.0	False	6	1	0.487856285869
DEFB134	0.0488044015525	0.255	1.0	False	5	1	0.421068579096
hsa-mir-205	0.0488044015525	0.255	1.0	False	4	1	-1.0679851256
CAPN1	0.0488044015525	0.255	1.0	False	6	1	-1.59216336511
LRRC45	0.048824659066	0.255	1.0	False	6	1	-1.28275114467
PRDX1	0.048824659066	0.255	1.0	False	6	1	-0.802038630641
ARHGAP25	0.0488368135742	0.255	1.0	False	6	1	-0.891941920569
RIN2	0.0488449165796	0.255	1.0	False	6	1	-0.685180991211
SPPL2B	0.048853019585	0.255	1.0	False	6	1	0.264920882841
PLAC4	0.0488854316066	0.255	1.0	False	6	1	-1.51684270392
EXOC6B	0.0488854316066	0.255	1.0	False	6	1	0.36783311858
MYOZ1	0.0488854316066	0.255	1.0	False	6	1	-1.50430911811
hsa-mir-3156-3	0.0489137921255	0.255	1.0	False	4	1	-1.01395331752
DPH5	0.0489299981363	0.256	1.0	False	6	1	-2.02041844816
ZNF169	0.0489421526444	0.256	1.0	False	6	1	-0.839627365604
UGDH	0.0489664616606	0.256	1.0	False	6	1	-1.27318354334
PLA2G4F	0.0489664616606	0.256	1.0	False	6	1	0.730961607233
KCNIP3	0.0489826676714	0.256	1.0	False	6	1	-1.78522698454
LSM11	0.0489988736822	0.256	1.0	False	6	1	-0.763162993973
TNPO1	0.0490069766877	0.256	1.0	False	6	1	-0.786618790627
PHF14	0.0490150796931	0.256	1.0	False	6	1	-0.498925660765
STAB1	0.0490231826985	0.256	1.0	False	6	1	-2.2549244824
FBXO8	0.0490353372066	0.256	1.0	False	6	1	0.364116362286
MLLT1	0.0490353372066	0.256	1.0	False	6	1	-0.929348410287
SRCAP	0.0490474917147	0.256	1.0	False	6	1	-0.953237436415
CREBZF	0.0490555947201	0.256	1.0	False	6	1	-0.639679615144
hsa-mir-3165	0.0490677492282	0.256	1.0	False	4	1	-1.24043606796
PAIP2B	0.0490799037363	0.256	1.0	False	6	1	-1.00616596118
MKL1	0.0490961097471	0.256	1.0	False	6	1	-0.916032939052
HBB	0.0491042127525	0.256	1.0	False	6	1	-1.43771665876
NPHS1	0.0491123157579	0.256	1.0	False	6	1	-2.90362129125
TDGF1	0.0491568822876	0.257	1.0	False	6	1	0.259636072886
MYO3A	0.0491568822876	0.257	1.0	False	6	1	-1.48051706767
ZNF394	0.0491568822876	0.257	1.0	False	6	1	-0.656591119982
SLC25A27	0.0491568822876	0.257	1.0	False	6	1	-1.35716772125
ZNF99	0.0491568822876	0.257	1.0	False	6	1	-1.11100365289
DNAJC12	0.049193345812	0.257	1.0	False	6	1	-1.2383333112
CENPF	0.0492014488174	0.257	1.0	False	6	1	-1.80892561251
RALGPS2	0.0492095518228	0.257	1.0	False	6	1	-1.38969507472
GREM2	0.049233860839	0.257	1.0	False	6	1	-0.921893803423
DYX1C1	0.0492419638444	0.257	1.0	False	6	1	-2.24890860585
C10orf62	0.0492662728606	0.257	1.0	False	6	1	-0.310481102037
hsa-mir-4280	0.049274375866	0.257	1.0	False	4	1	-1.31465903698
IGFBP3	0.0492824788714	0.257	1.0	False	6	1	-0.136195886624
SERPINB1	0.0492905818768	0.257	1.0	False	6	1	-1.61626704722
TCF12	0.0493310969038	0.258	1.0	False	6	1	-1.37560823155
NFU1	0.0493310969038	0.258	1.0	False	6	1	-0.541906165476
TMEM216	0.0493310969038	0.258	1.0	False	6	1	-0.769014603898
A1BG	0.0493310969038	0.258	1.0	False	6	1	-1.25008694297
THBS3	0.0493310969038	0.258	1.0	False	6	1	-2.27226316885
UCMA	0.0493310969038	0.258	1.0	False	6	1	-1.44312423469
SNX30	0.0493716119309	0.258	1.0	False	6	1	-1.04472571956
HK2	0.0493999724498	0.259	1.0	False	6	1	0.051062582423
NAB2	0.0493999724498	0.259	1.0	False	6	1	-0.880894687235
SFXN2	0.0494202299633	0.259	1.0	False	6	1	-2.29610559402
ST6GAL2	0.049464796493	0.259	1.0	False	6	1	-0.930572838338
SPANXN3	0.049464796493	0.259	1.0	False	6	1	-1.99108901277
hsa-mir-1247	0.049464796493	0.259	1.0	False	4	1	-1.24804343218
hsa-mir-3935	0.049464796493	0.259	1.0	False	4	1	-1.93340097891
CD180	0.049464796493	0.259	1.0	False	6	1	-1.74398433559
GALR3	0.049464796493	0.259	1.0	False	6	1	-0.11861878479
HTT	0.049464796493	0.259	1.0	False	6	1	-1.10609232051
KLB	0.049464796493	0.259	1.0	False	6	1	-1.14234026599
ATMIN	0.0495093630227	0.259	1.0	False	6	1	-1.76616579194
SAP30L	0.0495215175309	0.259	1.0	False	6	1	-1.16117385044
CEP57	0.0495579810552	0.26	1.0	False	6	1	-1.17724321366
UBA6	0.0495579810552	0.26	1.0	False	6	1	-1.55903178127
RBM4	0.0495579810552	0.26	1.0	False	6	1	-0.489881399524
MNF1	0.0495579810552	0.26	1.0	False	6	1	-0.99845708438
PCSK1	0.0495863415741	0.26	1.0	False	6	1	-2.25008800034
RSBN1	0.0495863415741	0.26	1.0	False	6	1	-0.615796597215
OR4A5	0.0496471141146	0.26	1.0	False	6	1	-0.524285944106
MAMDC2	0.0496471141146	0.26	1.0	False	6	1	-1.89902486843
SMKR1	0.0496471141146	0.26	1.0	False	6	1	-0.945973051262
CTNS	0.0496471141146	0.26	1.0	False	6	1	-1.53291306523
FZD1	0.0496471141146	0.26	1.0	False	6	1	-0.949855907201
RGPD4	0.0496471141146	0.26	1.0	False	6	1	-1.53232969725
TSGA10	0.0496471141146	0.26	1.0	False	6	1	-1.13909678832
KDELR3	0.0496471141146	0.26	1.0	False	6	1	-0.524571459468
SH2B3	0.0496471141146	0.26	1.0	False	6	1	-0.573840211411
POP1	0.0496471141146	0.26	1.0	False	6	1	-0.698956399428
SUGP2	0.0497038351525	0.26	1.0	False	6	1	-0.789270995594
RAPGEF3	0.0497119381579	0.26	1.0	False	6	1	-0.526895430788
PNMAL1	0.0497321956714	0.26	1.0	False	6	1	-0.903911233555
FGF23	0.0497321956714	0.26	1.0	False	6	1	-0.33004637596
OR51S1	0.0497443501795	0.26	1.0	False	6	1	-2.55880227652
SORCS3	0.0497605561903	0.26	1.0	False	6	1	-2.18014616927
U2AF1L4	0.0497767622011	0.26	1.0	False	6	1	-0.242971405054
SLC30A1	0.0497848652065	0.26	1.0	False	6	1	0.116878000793
CACNB2	0.0497929682119	0.261	1.0	False	6	1	-0.820070355353
YRDC	0.0498010712173	0.261	1.0	False	6	1	-2.44554252535
MIER3	0.0498091742227	0.261	1.0	False	6	1	-0.717441890882
WIBG	0.0498172772281	0.261	1.0	False	6	1	-1.84600231845
ANKRA2	0.0498334832389	0.262	1.0	False	6	1	-1.63692703127
HP1BP3	0.049845637747	0.262	1.0	False	6	1	-1.09020823667
FUT10	0.0498577922551	0.262	1.0	False	6	1	-1.5375874928
PARL	0.0498821012714	0.262	1.0	False	6	1	-1.05134754579
HLF	0.0499064102876	0.262	1.0	False	6	1	-2.30007809045
B9D1	0.0499226162984	0.263	1.0	False	6	1	-1.69118164494
C22orf24	0.0499469253146	0.263	1.0	False	6	1	-1.11585602973
HEPN1	0.0499590798227	0.263	1.0	False	6	1	-1.49870499943
FABP2	0.0499793373362	0.263	1.0	False	6	1	-1.75954533185
VSIG4	0.0499874403416	0.263	1.0	False	6	1	-0.625115705648
GALNT2	0.049995543347	0.263	1.0	False	6	1	-1.43389549013
RAP1B	0.0500036463524	0.263	1.0	False	6	1	-1.16606246988
C16orf87	0.0500198523632	0.263	1.0	False	6	1	-1.47925714041
LRWD1	0.0500279553686	0.263	1.0	False	6	1	-1.07002313075
CNR2	0.0541564366223	0.263	1.0	False	6	1	-1.46564509718
CDK2AP2	0.0541564366223	0.263	1.0	False	6	1	0.105505982894
HS6ST2	0.0541564366223	0.263	1.0	False	6	1	-0.362771924562
GDPD1	0.0541564366223	0.263	1.0	False	6	1	-2.50706925082
RSC1A1	0.0541564366223	0.263	1.0	False	6	1	-1.20815034915
CLUAP1	0.0541564366223	0.263	1.0	False	6	1	-1.15293726287
MMP12	0.0541564366223	0.263	1.0	False	6	1	-0.744775418691
MRPL28	0.0541564366223	0.263	1.0	False	6	1	-1.12486984044
GSKIP	0.0541564366223	0.263	1.0	False	6	1	-0.800032160277
ELAVL3	0.0541564366223	0.263	1.0	False	6	1	-0.0762555100274
SRSF6	0.0541564366223	0.263	1.0	False	6	1	-0.606928003994
IFITM3	0.0541564366223	0.263	1.0	False	6	1	0.353948466807
MTSS1	0.0541564366223	0.263	1.0	False	6	1	-1.80698903509
TNFSF8	0.0541564366223	0.263	1.0	False	6	1	-0.711564152785
OR6C70	0.0542658271953	0.263	1.0	False	6	1	-1.09358214405
MMS22L	0.0542658271953	0.263	1.0	False	6	1	-0.96972066398
PLEK2	0.0542820332061	0.263	1.0	False	6	1	-2.20822585572
SPRR4	0.0542941877142	0.263	1.0	False	6	1	-0.973592406652
PLXNA4	0.0542941877142	0.263	1.0	False	6	1	-1.2690823842
KIRREL2	0.054310393725	0.263	1.0	False	6	1	-1.24664745065
PFN4	0.0543347027412	0.263	1.0	False	6	1	-1.99145669451
C8A	0.0543347027412	0.263	1.0	False	6	1	-0.694183646058
IFI6	0.0543347027412	0.263	1.0	False	6	1	-1.40933463219
CLDN23	0.0543347027412	0.263	1.0	False	6	1	-0.186688362186
hsa-mir-6822	0.0543549602548	0.263	1.0	False	4	1	-1.34146409823
PDK4	0.0543630632602	0.263	1.0	False	6	1	-1.33291461607
MUC15	0.054379269271	0.263	1.0	False	6	1	-1.13808232164
FIGN	0.054379269271	0.263	1.0	False	6	1	-0.481519715779
DYNLL2	0.0544440933142	0.265	1.0	False	6	1	-1.38362785317
ERRFI1	0.0544440933142	0.265	1.0	False	6	1	-1.57650133058
CHKB	0.0544440933142	0.265	1.0	False	6	1	-2.24781188902
FAM81B	0.0544440933142	0.265	1.0	False	6	1	-0.524439107874
NDUFA3	0.0544440933142	0.265	1.0	False	6	1	-1.22176445267
CCL3	0.0544440933142	0.265	1.0	False	6	1	-0.283261055673
STRA13	0.0544440933142	0.265	1.0	False	6	1	-1.8351455921
ADAM33	0.0544440933142	0.265	1.0	False	6	1	-1.62679351939
BST1	0.0544440933142	0.265	1.0	False	6	1	-1.16986682216
EIF3E	0.0545048658547	0.265	1.0	False	6	1	-1.15270144299
VSTM2A	0.0545251233683	0.265	1.0	False	6	1	-1.0363029812
ATP7B	0.0545494323845	0.265	1.0	False	6	1	-2.33765741875
EXOSC6	0.0545494323845	0.265	1.0	False	6	1	-1.570544585
ASCC3	0.0545494323845	0.265	1.0	False	6	1	-1.30468018192
NOTCH2	0.054569689898	0.265	1.0	False	6	1	-2.1724658745
BPIFA1	0.054569689898	0.265	1.0	False	6	1	-0.711508040417
C1orf54	0.0546669259628	0.265	1.0	False	6	1	-1.73562065744
PDXP	0.0546669259628	0.265	1.0	False	6	1	-1.8028743024
PREP	0.0546669259628	0.265	1.0	False	6	1	-1.21344614666
ALOX15B	0.0546669259628	0.265	1.0	False	6	1	-0.231899566517
USP30	0.0546669259628	0.265	1.0	False	6	1	-1.48323802333
PPFIBP2	0.0546669259628	0.265	1.0	False	6	1	-2.27673762597
GRP	0.0546669259628	0.265	1.0	False	6	1	-2.32708493335
TTC5	0.0546669259628	0.265	1.0	False	6	1	-1.7411360724
DBN1	0.0546669259628	0.265	1.0	False	6	1	-1.20406395067
CPSF4	0.0546669259628	0.265	1.0	False	6	1	-2.19117355669
IFI27L2	0.0546669259628	0.265	1.0	False	6	1	-1.20385688245
FGFRL1	0.0546669259628	0.265	1.0	False	6	1	-1.27638077441
NDUFC1	0.0546669259628	0.265	1.0	False	6	1	-0.972367715844
C17orf74	0.0546669259628	0.265	1.0	False	6	1	-1.35344995326
MRVI1	0.0546669259628	0.265	1.0	False	6	1	-0.519645616179
NUCB1	0.0546669259628	0.265	1.0	False	6	1	-1.48919272983
hsa-mir-4500	0.054760110525	0.265	1.0	False	4	1	-0.804124948478
STARD9	0.0547763165358	0.265	1.0	False	6	1	-1.67838535468
C7orf66	0.0547965740493	0.265	1.0	False	6	1	-0.227651538879
SLC17A1	0.0548087285574	0.265	1.0	False	6	1	-2.34767312714
YWHAH	0.0548249345682	0.266	1.0	False	6	1	-0.664561825214
hsa-mir-378f	0.0548330375736	0.266	1.0	False	4	1	-0.675354731199
GPR153	0.054841140579	0.266	1.0	False	6	1	-0.206785941263
BCL2	0.0548492435844	0.266	1.0	False	6	1	-1.86301240396
IMPG1	0.0548573465899	0.266	1.0	False	6	1	-0.236789708751
TDRD7	0.0548735526007	0.266	1.0	False	6	1	-1.66109808133
RGL3	0.0548978616169	0.266	1.0	False	6	1	-1.44856286684
LYRM4	0.0549059646223	0.266	1.0	False	6	1	-1.2923534779
NR4A3	0.0549140676277	0.266	1.0	False	6	1	-2.52463607399
SMUG1	0.0549221706331	0.266	1.0	False	6	1	-1.83929570966
PARP16	0.0549343251412	0.267	1.0	False	6	1	-1.89456747963
ZNF619	0.0549343251412	0.267	1.0	False	6	1	-0.739485256953
ALS2CL	0.0549464796493	0.267	1.0	False	6	1	-2.2335182604
hsa-mir-4330	0.0549545826547	0.267	1.0	False	4	1	-0.145046519329
