gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
MPC2	1.0	1.0	1.0	False	6	0	-3.5780336793
MPC1	1.0	1.0	1.0	False	6	0	-0.657694245067
TSPAN12	1.0	1.0	1.0	False	6	0	-2.19615830473
TSPAN13	1.0	1.0	1.0	False	6	0	-2.31143092402
TSPAN15	1.0	1.0	1.0	False	6	0	-2.54305144476
TSPAN16	1.0	1.0	1.0	False	6	0	-1.0473984199
TSPAN17	1.0	1.0	1.0	False	6	0	-1.65167647787
hsa-mir-3591	1.0	1.0	1.0	False	4	0	0.0
EAF1	1.0	1.0	1.0	False	6	0	-1.82271401898
EAF2	1.0	1.0	1.0	False	6	0	-1.31538849013
RBPJL	1.0	1.0	1.0	False	6	0	-3.8712095795
TMUB1	1.0	1.0	1.0	False	6	0	-1.04276388258
TMUB2	1.0	1.0	1.0	False	6	0	-1.8138459838
SCGB1C1	1.0	1.0	1.0	False	6	0	0.0
KIAA1644	1.0	1.0	1.0	False	6	0	-1.31538849013
SYNCRIP	1.0	1.0	1.0	False	6	0	0.0
MMAA	1.0	1.0	1.0	False	6	0	-0.661749971536
MMAB	1.0	1.0	1.0	False	6	0	-1.6501360894
TYR	1.0	1.0	1.0	False	6	0	-0.657694245067
NonTargetingControlGuideForHuman_0560	1.0	1.0	1.0	False	1	0	-3.68858554298
NonTargetingControlGuideForHuman_0561	1.0	1.0	1.0	False	1	0	-1.98796446561
NonTargetingControlGuideForHuman_0562	1.0	1.0	1.0	False	1	0	-2.44910475221
PDXK	1.0	1.0	1.0	False	6	0	-0.657694245067
NonTargetingControlGuideForHuman_0564	1.0	1.0	1.0	False	1	0	-5.80809069393
NonTargetingControlGuideForHuman_0565	1.0	1.0	1.0	False	1	0	1.14474391768
NonTargetingControlGuideForHuman_0566	1.0	1.0	1.0	False	1	0	-1.66261100438
NonTargetingControlGuideForHuman_0567	1.0	1.0	1.0	False	1	0	-4.44690824982
ALG2	1.0	1.0	1.0	False	6	0	-0.33216346758
ALG3	1.0	1.0	1.0	False	6	0	-1.65360467094
ALG1	1.0	1.0	1.0	False	6	0	-0.62264120901
ALG6	1.0	1.0	1.0	False	6	0	-1.88154501205
ALG5	1.0	1.0	1.0	False	6	0	-0.657694245067
WIF1	1.0	1.0	1.0	False	6	0	-1.83128010756
PDXP	1.0	1.0	1.0	False	6	0	-2.79745269536
RNGTT	1.0	1.0	1.0	False	6	0	-1.1005024913
KIAA1324L	1.0	1.0	1.0	False	6	0	-1.99085739949
INSL5	1.0	1.0	1.0	False	6	0	-1.69359881648
INSL6	1.0	1.0	1.0	False	6	0	-1.48792585351
GALR1	1.0	1.0	1.0	False	6	0	-0.33130550219
INSL3	1.0	1.0	1.0	False	6	0	-2.39270632581
HGS	1.0	1.0	1.0	False	6	0	-2.49896007451
RDM1	1.0	1.0	1.0	False	6	0	-1.88084271985
CLUL1	1.0	1.0	1.0	False	6	0	-1.73860684389
PDX1	1.0	1.0	1.0	False	6	0	-1.53801008981
FECH	1.0	1.0	1.0	False	6	0	-0.657694245067
ADAP2	1.0	1.0	1.0	False	6	0	-1.72517511098
KLHL10	1.0	1.0	1.0	False	6	0	-1.87109511656
KLHL11	1.0	1.0	1.0	False	6	0	-2.54325253642
KLHL12	1.0	1.0	1.0	False	6	0	-2.34521622911
KLHL14	1.0	1.0	1.0	False	6	0	-1.45165425828
KLHL15	1.0	1.0	1.0	False	6	0	-2.9820525932
KLHL18	1.0	1.0	1.0	False	6	0	0.0
DMRTB1	1.0	1.0	1.0	False	6	0	-2.31220762549
IER5	1.0	1.0	1.0	False	6	0	-0.656153856598
PAQR9	1.0	1.0	1.0	False	6	0	-1.65360467094
IGIP	1.0	1.0	1.0	False	6	0	0.0
C7orf66	1.0	1.0	1.0	False	6	0	-1.85834050973
SLN	1.0	1.0	1.0	False	5	0	-1.31538849013
SLK	1.0	1.0	1.0	False	6	0	0.0
SLA	1.0	1.0	1.0	False	6	0	-3.19220073862
PHYH	1.0	1.0	1.0	False	6	0	-1.98574036056
NOTCH4	1.0	1.0	1.0	False	6	0	-1.82013705536
PHGR1	1.0	1.0	1.0	False	6	0	-1.88294754854
MEAF6	1.0	1.0	1.0	False	6	0	-2.7963497636
AZIN1	1.0	1.0	1.0	False	6	0	-0.656153856598
NOTCH1	1.0	1.0	1.0	False	6	0	-3.83616843162
NOTCH2	1.0	1.0	1.0	False	6	0	-3.90261780628
NOTCH3	1.0	1.0	1.0	False	6	0	-0.657694245067
ZNF658	1.0	1.0	1.0	False	6	0	-1.88294754854
ZNF655	1.0	1.0	1.0	False	6	0	0.0
TCTEX1D2	1.0	1.0	1.0	False	6	0	-2.46158973413
TCTEX1D1	1.0	1.0	1.0	False	6	0	0.0
ZNF653	1.0	1.0	1.0	False	6	0	-1.65167647787
RAPGEF5	1.0	1.0	1.0	False	6	0	-0.700131607893
RAPGEF6	1.0	1.0	1.0	False	6	0	-1.75478465163
N4BP2L2	1.0	1.0	1.0	False	6	0	-2.44699924177
RAPGEF1	1.0	1.0	1.0	False	6	0	-2.05294975653
RAPGEF3	1.0	1.0	1.0	False	6	0	-1.31917075692
ZNF384	1.0	1.0	1.0	False	6	0	-1.31384810167
ZNF383	1.0	1.0	1.0	False	6	0	-2.64179768106
POC1B	1.0	1.0	1.0	False	6	0	-1.26235855708
KRTAP3-2	1.0	1.0	1.0	False	6	0	0.0
KRTAP3-3	1.0	1.0	1.0	False	6	0	-1.22314847479
KRTAP3-1	1.0	1.0	1.0	False	6	0	-1.65206428248
SNRPD3	1.0	1.0	1.0	False	6	0	0.0
SNRPD2	1.0	1.0	1.0	False	6	0	-1.27822161092
SNRPD1	1.0	1.0	1.0	False	6	0	0.0
IFT43	1.0	1.0	1.0	False	6	0	-1.69397972692
IFT46	1.0	1.0	1.0	False	6	0	-0.994946973609
GLDN	1.0	1.0	1.0	False	6	0	-1.2596643853
GLDC	1.0	1.0	1.0	False	6	0	-2.39133023165
QPCT	1.0	1.0	1.0	False	6	0	-1.79903875172
PC	1.0	1.0	1.0	False	6	0	-1.98892920641
DHRS11	1.0	1.0	1.0	False	6	0	-0.993982232805
DHRS13	1.0	1.0	1.0	False	6	0	0.0
GPR89B	1.0	1.0	1.0	False	6	0	0.0
GPR89A	1.0	1.0	1.0	False	6	0	-2.62425506822
MAP1LC3B2	1.0	1.0	1.0	False	6	0	-2.87874692127
LGMN	1.0	1.0	1.0	False	6	0	-0.657694245067
CAPS2	1.0	1.0	1.0	False	6	0	-1.31538849013
EHMT1	1.0	1.0	1.0	False	6	0	-2.8672699797
EHMT2	1.0	1.0	1.0	False	6	0	-0.657694245067
ADIPOR2	1.0	1.0	1.0	False	6	0	-3.66628685835
ADIPOR1	1.0	1.0	1.0	False	6	0	-1.56547330122
NBPF24	1.0	1.0	1.0	False	6	0	0.0
MARK4	1.0	1.0	1.0	False	6	0	-2.44840177826
STOX1	1.0	1.0	1.0	False	6	0	-1.73633532765
MARK1	1.0	1.0	1.0	False	6	0	-0.656153856598
MARK2	1.0	1.0	1.0	False	6	0	-0.656153856598
STOX2	1.0	1.0	1.0	False	6	0	-2.26154336095
IGBP1	1.0	1.0	1.0	False	6	0	-3.59416945882
TPD52L2	1.0	1.0	1.0	False	6	0	-2.65119265814
TPD52L3	1.0	1.0	1.0	False	6	0	-1.81378445054
EFCAB11	1.0	1.0	1.0	False	6	0	0.0
EFCAB13	1.0	1.0	1.0	False	6	0	-2.53199232261
EFCAB14	1.0	1.0	1.0	False	6	0	-3.05284966882
CAPSL	1.0	1.0	1.0	False	6	0	-1.22385076698
ACTR3B	1.0	1.0	1.0	False	6	0	-0.0383948861598
WDR12	1.0	1.0	1.0	False	6	0	-1.34820960983
WDR11	1.0	1.0	1.0	False	6	0	0.0
WDR17	1.0	1.0	1.0	False	6	0	-3.35365597814
WDR19	1.0	1.0	1.0	False	6	0	-1.31384810167
WDR18	1.0	1.0	1.0	False	6	0	0.0
FAM204A	1.0	1.0	1.0	False	6	0	-1.65206428248
USP9X	1.0	1.0	1.0	False	6	0	0.0
KRT33B	1.0	1.0	1.0	False	6	0	-1.86668779604
ZFP41	1.0	1.0	1.0	False	6	0	-3.41050209979
ZFP42	1.0	1.0	1.0	False	6	0	-2.58107241524
MYADML2	1.0	1.0	1.0	False	6	0	-1.31384810167
PLOD3	1.0	1.0	1.0	False	6	0	-0.370236161685
LDLRAD1	1.0	1.0	1.0	False	6	0	-1.92383873425
LDLRAD2	1.0	1.0	1.0	False	6	0	-1.98989265868
LDLRAD3	1.0	1.0	1.0	False	6	0	-0.656153856598
LDLRAD4	1.0	1.0	1.0	False	6	0	-2.25163262601
HTATIP2	1.0	1.0	1.0	False	6	0	-2.44980567958
APEH	1.0	1.0	1.0	False	6	0	-1.23968510353
DEFB135	1.0	1.0	1.0	False	6	0	-1.53755583406
DEFB130	1.0	1.0	1.0	False	6	0	0.0
DEFB131	1.0	1.0	1.0	False	6	0	-1.39679589993
DEFB132	1.0	1.0	1.0	False	6	0	-2.67910607672
DEFB133	1.0	1.0	1.0	False	3	0	-1.3123077132
NKX6-2	1.0	1.0	1.0	False	6	0	-1.31384810167
NKX6-3	1.0	1.0	1.0	False	6	0	0.0
NKX6-1	1.0	1.0	1.0	False	6	0	-3.38358024318
KCTD13	1.0	1.0	1.0	False	6	0	-1.35680012126
KCTD10	1.0	1.0	1.0	False	6	0	-3.51057669958
KCTD16	1.0	1.0	1.0	False	6	0	0.110229851986
KCTD15	1.0	1.0	1.0	False	6	0	-2.87920224367
KRTAP10-7	1.0	1.0	1.0	False	6	0	-1.57375171709
hsa-mir-561	1.0	1.0	1.0	False	4	0	-0.0396822172189
hsa-mir-562	1.0	1.0	1.0	False	4	0	-3.2924584207
KCTD18	1.0	1.0	1.0	False	6	0	-1.99182085175
hsa-mir-564	1.0	1.0	1.0	False	4	0	0.0
KRTAP10-2	1.0	1.0	1.0	False	6	0	-2.19507160061
hsa-mir-567	1.0	1.0	1.0	False	4	0	-0.693689243946
SLC25A35	1.0	1.0	1.0	False	6	0	-3.51057732564
SLC25A34	1.0	1.0	1.0	False	6	0	-2.62425506822
SLC25A36	1.0	1.0	1.0	False	6	0	-3.07601903609
SLC25A31	1.0	1.0	1.0	False	6	0	-2.19301627465
SLC25A30	1.0	1.0	1.0	False	6	0	-1.53269733169
SLC25A32	1.0	1.0	1.0	False	6	0	-2.93564822824
SLC25A39	1.0	1.0	1.0	False	6	0	-2.75237433308
SLC25A38	1.0	1.0	1.0	False	6	0	-2.39436135649
TUBA1C	1.0	1.0	1.0	False	6	0	-1.88084271985
TUBA1B	1.0	1.0	1.0	False	6	0	0.0
TUBA1A	1.0	1.0	1.0	False	6	0	-1.19583607382
IGSF10	1.0	1.0	1.0	False	6	0	-3.19270023238
NonTargetingControlGuideForHuman_0762	1.0	1.0	1.0	False	1	0	0.184699284937
NonTargetingControlGuideForHuman_0763	1.0	1.0	1.0	False	1	0	-5.13870513525
NonTargetingControlGuideForHuman_0760	1.0	1.0	1.0	False	1	0	0.440362665647
FAM102A	1.0	1.0	1.0	False	6	0	-0.0396822172174
NonTargetingControlGuideForHuman_0766	1.0	1.0	1.0	False	1	0	0.925789492803
NonTargetingControlGuideForHuman_0767	1.0	1.0	1.0	False	1	0	-3.51359857945
NonTargetingControlGuideForHuman_0764	1.0	1.0	1.0	False	1	0	-2.93663563676
NonTargetingControlGuideForHuman_0765	1.0	1.0	1.0	False	1	0	-3.68620754763
NonTargetingControlGuideForHuman_0768	1.0	1.0	1.0	False	1	0	0.0
NonTargetingControlGuideForHuman_0769	1.0	1.0	1.0	False	1	0	-3.51359857945
RIMKLA	1.0	1.0	1.0	False	6	0	-1.65206428248
RIMKLB	1.0	1.0	1.0	False	6	0	-1.87930233138
CTPS2	1.0	1.0	1.0	False	6	0	-3.28406641614
PCID2	1.0	1.0	1.0	False	6	0	-0.657694245067
MANEAL	1.0	1.0	1.0	False	6	0	-3.14836526073
POMT1	1.0	1.0	1.0	False	6	0	-0.995910425877
POMT2	1.0	1.0	1.0	False	6	0	-1.6501360894
AIF1	1.0	1.0	1.0	False	6	0	-3.2944956619
AGPS	1.0	1.0	1.0	False	6	0	-0.657694245067
HOXA13	1.0	1.0	1.0	False	6	0	-2.21976119286
STOM	1.0	1.0	1.0	False	6	0	-1.76822782055
EFCC1	1.0	1.0	1.0	False	6	0	0.0
NPLOC4	1.0	1.0	1.0	False	6	0	-2.59541729989
TMEM86A	1.0	1.0	1.0	False	6	0	-2.19325514868
TMEM86B	1.0	1.0	1.0	False	6	0	-1.33044651513
LGALS16	1.0	1.0	1.0	False	6	0	-1.88140716007
LGALS14	1.0	1.0	1.0	False	6	0	-0.994946973609
PBLD	1.0	1.0	1.0	False	6	0	-3.49761364337
PGPEP1	1.0	1.0	1.0	False	6	0	-2.87937668132
SMU1	1.0	1.0	1.0	False	6	0	-2.93564822824
OR13G1	1.0	1.0	1.0	False	6	0	-1.98989265868
SSRP1	1.0	1.0	1.0	False	6	0	-2.15684567378
IRAK1BP1	1.0	1.0	1.0	False	6	0	-2.53295706341
C1orf177	1.0	1.0	1.0	False	6	0	-1.44481293091
C1orf173	1.0	1.0	1.0	False	6	0	0.0
C1orf172	1.0	1.0	1.0	False	6	0	-2.20170222504
RBBP8NL	1.0	1.0	1.0	False	6	0	-0.656153856598
GPC1	1.0	1.0	1.0	False	6	0	-1.31384810167
GPC3	1.0	1.0	1.0	False	6	0	-2.4106021875
GPC4	1.0	1.0	1.0	False	6	0	-2.05669600982
GPC5	1.0	1.0	1.0	False	6	0	-1.19397972692
GPC6	1.0	1.0	1.0	False	6	0	-0.995910425877
SNTN	1.0	1.0	1.0	False	6	0	0.128726178727
KIAA1984	1.0	1.0	1.0	False	6	0	0.0
ANKDD1A	1.0	1.0	1.0	False	6	0	-3.49592035449
ANKDD1B	1.0	1.0	1.0	False	6	0	-2.79579766468
hsa-mir-6891	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-6890	1.0	1.0	1.0	False	4	0	-3.50123700427
hsa-mir-6893	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-6892	1.0	1.0	1.0	False	4	0	-1.22314847479
hsa-mir-6895	1.0	1.0	1.0	False	4	0	-1.19737646228
hsa-mir-6894	1.0	1.0	1.0	False	4	0	-0.657694245067
GSC2	1.0	1.0	1.0	False	6	0	-2.74125607559
ORM2	1.0	1.0	1.0	False	6	0	-0.0383948861598
NXF2B	1.0	1.0	1.0	False	6	0	0.0
ALDH3A1	1.0	1.0	1.0	False	6	0	-2.31374801395
EDC3	1.0	1.0	1.0	False	6	0	0.0
EDC4	1.0	1.0	1.0	False	6	0	-0.657694245067
hsa-mir-4633	1.0	1.0	1.0	False	4	0	-2.19570433487
hsa-mir-4632	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-4636	1.0	1.0	1.0	False	4	0	-1.84310377381
hsa-mir-4634	1.0	1.0	1.0	False	4	0	0.0
RBM12B	1.0	1.0	1.0	False	6	0	-2.62134827604
hsa-mir-4639	1.0	1.0	1.0	False	4	0	-0.657694245067
ANAPC2	1.0	1.0	1.0	False	6	0	-2.72992993683
ANAPC5	1.0	1.0	1.0	False	6	0	-1.65360467094
ANAPC4	1.0	1.0	1.0	False	6	0	-2.7754726426
ANAPC7	1.0	1.0	1.0	False	6	0	-2.6215994054
RD3L	1.0	1.0	1.0	False	6	0	-1.8687910323
hsa-mir-3941	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-3942	1.0	1.0	1.0	False	3	0	0.0
hsa-mir-3943	1.0	1.0	1.0	False	4	0	-0.657694245067
PSMD11	1.0	1.0	1.0	False	6	0	-0.657694245067
PSMD10	1.0	1.0	1.0	False	6	0	-1.03301567947
PSMD13	1.0	1.0	1.0	False	6	0	-2.50228396
PSMD12	1.0	1.0	1.0	False	6	0	-3.0535116343
RTFDC1	1.0	1.0	1.0	False	6	0	-2.05515562135
NMI	1.0	1.0	1.0	False	6	0	-0.657694245067
EXOSC10	1.0	1.0	1.0	False	6	0	-0.0396822172174
MOBP	1.0	1.0	1.0	False	6	0	-3.15513013343
MYLK4	1.0	1.0	1.0	False	6	0	-3.36450471704
MYLK3	1.0	1.0	1.0	False	6	0	0.0
MOB2	1.0	1.0	1.0	False	6	0	-0.656153856598
LRRC27	1.0	1.0	1.0	False	6	0	-1.98892920641
KIAA1524	1.0	1.0	1.0	False	6	0	-2.53289997682
KIAA1522	1.0	1.0	1.0	False	6	0	-1.98989265868
HMGB3	1.0	1.0	1.0	False	6	0	-1.65605376889
EEF1A2	1.0	1.0	1.0	False	6	0	0.0
CHP1	1.0	1.0	1.0	False	6	0	-0.656153856598
NonTargetingControlGuideForHuman_0245	1.0	1.0	1.0	False	1	0	-5.60370260725
NonTargetingControlGuideForHuman_0244	1.0	1.0	1.0	False	1	0	0.0
NonTargetingControlGuideForHuman_0247	1.0	1.0	1.0	False	1	0	-4.63121679581
NonTargetingControlGuideForHuman_0246	1.0	1.0	1.0	False	1	0	-4.23596331065
NonTargetingControlGuideForHuman_0241	1.0	1.0	1.0	False	1	0	-1.98989394722
NonTargetingControlGuideForHuman_0240	1.0	1.0	1.0	False	1	0	-0.33810518053
NonTargetingControlGuideForHuman_0243	1.0	1.0	1.0	False	1	0	-1.3123077132
NonTargetingControlGuideForHuman_0242	1.0	1.0	1.0	False	1	0	-4.71421204356
NonTargetingControlGuideForHuman_0249	1.0	1.0	1.0	False	1	0	-1.3123077132
NonTargetingControlGuideForHuman_0248	1.0	1.0	1.0	False	1	0	0.339106969736
MND1	1.0	1.0	1.0	False	6	0	-2.29348716976
FGFR1OP	1.0	1.0	1.0	False	6	0	-2.7963497636
TPSAB1	1.0	1.0	1.0	False	6	0	0.0
CALY	1.0	1.0	1.0	False	6	0	-2.44840177826
CALR	1.0	1.0	1.0	False	6	0	-2.934351734
CHPF	1.0	1.0	1.0	False	6	0	-3.21777034179
DHX29	1.0	1.0	1.0	False	6	0	-2.87944853039
AGMO	1.0	1.0	1.0	False	6	0	-1.35576354611
C1orf234	1.0	1.0	1.0	False	6	0	0.0
C1orf233	1.0	1.0	1.0	False	6	0	-0.657694245067
RIBC1	1.0	1.0	1.0	False	6	0	-1.31538849013
C5orf48	1.0	1.0	1.0	False	6	0	-3.67977265356
CLEC1B	1.0	1.0	1.0	False	6	0	-1.22314847479
ZFHX4	1.0	1.0	1.0	False	6	0	-2.62425506822
C5orf45	1.0	1.0	1.0	False	6	0	-0.656153856598
C5orf46	1.0	1.0	1.0	False	6	0	-1.19884335722
C5orf42	1.0	1.0	1.0	False	6	0	-2.84079696208
RFFL	1.0	1.0	1.0	False	6	0	-2.31374801395
RFC3	1.0	1.0	1.0	False	6	0	-1.53462919083
hsa-mir-2909	1.0	1.0	1.0	False	4	0	-3.76746577271
RFC2	1.0	1.0	1.0	False	6	0	-2.05515562135
FAM45A	1.0	1.0	1.0	False	6	0	-2.05515562135
RAB27A	1.0	1.0	1.0	False	6	0	-0.657694245067
RAB27B	1.0	1.0	1.0	False	6	0	-1.88294754854
LSAMP	1.0	1.0	1.0	False	6	0	-1.87930233138
FAM122A	1.0	1.0	1.0	False	6	0	-2.44770085089
FAM122B	1.0	1.0	1.0	False	6	0	-1.87930233138
CYP2D6	1.0	1.0	1.0	False	6	0	-1.8807062327
C10orf55	1.0	1.0	1.0	False	6	0	0.0
C10orf53	1.0	1.0	1.0	False	6	0	-2.39436135649
SPRR4	1.0	1.0	1.0	False	6	0	-2.05413888006
SPRR3	1.0	1.0	1.0	False	6	0	-1.88084271985
LOC100144595	1.0	1.0	1.0	False	6	0	-0.656153856598
DHX40	1.0	1.0	1.0	False	6	0	-0.0396822172212
TRIM9	1.0	1.0	1.0	False	6	0	-1.65360467094
PFN1	1.0	1.0	1.0	False	6	0	-2.62313925621
PFN2	1.0	1.0	1.0	False	6	0	-0.330446515127
TRIM3	1.0	1.0	1.0	False	6	0	-2.054490145
TRIM2	1.0	1.0	1.0	False	6	0	-1.6501360894
TRIM5	1.0	1.0	1.0	False	6	0	-1.43877996315
TRIM4	1.0	1.0	1.0	False	6	0	0.0
TRIM6	1.0	1.0	1.0	False	6	0	-2.31143092402
hsa-mir-15a	1.0	1.0	1.0	False	4	0	-1.65360467094
TSN	1.0	1.0	1.0	False	6	0	-1.89613860208
hsa-mir-15b	1.0	1.0	1.0	False	4	0	-1.2245523761
PPA2	1.0	1.0	1.0	False	6	0	-0.657694245067
PPA1	1.0	1.0	1.0	False	6	0	-2.7611988396
hsa-mir-8084	1.0	1.0	1.0	False	4	0	-2.39394873836
hsa-mir-8085	1.0	1.0	1.0	False	4	0	-2.7484305637
hsa-mir-8086	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-8087	1.0	1.0	1.0	False	4	0	0.0
NUP62	1.0	1.0	1.0	False	6	0	-0.0396822172174
hsa-mir-8082	1.0	1.0	1.0	False	4	0	-3.65069708306
hsa-mir-8083	1.0	1.0	1.0	False	4	0	0.0
CSF1R	1.0	1.0	1.0	False	6	0	-2.93480598974
hsa-mir-8089	1.0	1.0	1.0	False	4	0	-2.21879774059
SIPA1	1.0	1.0	1.0	False	6	0	-2.57920685837
FAM159B	1.0	1.0	1.0	False	6	0	-2.82879775082
FAM159A	1.0	1.0	1.0	False	6	0	-0.624358842847
SSX2IP	1.0	1.0	1.0	False	6	0	-1.56328229575
hsa-mir-152	1.0	1.0	1.0	False	4	0	-0.0396822172174
hsa-mir-155	1.0	1.0	1.0	False	4	0	-0.993982232805
hsa-mir-154	1.0	1.0	1.0	False	4	0	0.0
RAB10	1.0	1.0	1.0	False	6	0	0.0
PPAN	1.0	1.0	1.0	False	6	0	0.0
OR7A5	1.0	1.0	1.0	False	6	0	-1.12235453865
DCXR	1.0	1.0	1.0	False	6	0	0.0
NFYC	1.0	1.0	1.0	False	6	0	-1.22385076698
NFYB	1.0	1.0	1.0	False	6	0	-1.65206428248
NFYA	1.0	1.0	1.0	False	6	0	-0.656153856598
CCNI2	1.0	1.0	1.0	False	6	0	-2.31259039935
RAB1B	1.0	1.0	1.0	False	6	0	-0.574855611678
NLE1	1.0	1.0	1.0	False	6	0	-1.5355926431
GCGR	1.0	1.0	1.0	False	6	0	-2.21949934971
CYTH3	1.0	1.0	1.0	False	6	0	-2.34946916628
CYTH2	1.0	1.0	1.0	False	6	0	-1.88294754854
CYTH4	1.0	1.0	1.0	False	6	0	0.0
DPH3	1.0	1.0	1.0	False	6	0	-0.988140760194
MYH7B	1.0	1.0	1.0	False	6	0	-2.21923553628
DPH5	1.0	1.0	1.0	False	6	0	-2.53295706341
DPH7	1.0	1.0	1.0	False	6	0	0.0
PAH	1.0	1.0	1.0	False	6	0	-0.657694245067
PAM	1.0	1.0	1.0	False	6	0	-1.31384810167
DCN	1.0	1.0	1.0	False	6	0	-1.92379473945
DCK	1.0	1.0	1.0	False	6	0	-2.75073964762
THRB	1.0	1.0	1.0	False	6	0	-2.39339790422
DCC	1.0	1.0	1.0	False	6	0	-3.19451782855
DCX	1.0	1.0	1.0	False	6	0	-2.44840177826
C20orf173	1.0	1.0	1.0	False	6	0	-2.93636373519
CDH20	1.0	1.0	1.0	False	6	0	-3.24210553856
CDH22	1.0	1.0	1.0	False	6	0	-0.693259110195
CDH23	1.0	1.0	1.0	False	6	0	-2.52309564855
CREB1	1.0	1.0	1.0	False	6	0	-2.12055514381
FLRT1	1.0	1.0	1.0	False	6	0	-0.329801602899
FLRT3	1.0	1.0	1.0	False	6	0	-2.39229497246
FLRT2	1.0	1.0	1.0	False	6	0	0.0
TRPT1	1.0	1.0	1.0	False	6	0	-1.32549692983
ARCN1	1.0	1.0	1.0	False	6	0	-1.75545682304
QRFP	1.0	1.0	1.0	False	6	0	-1.3123077132
AEN	1.0	1.0	1.0	False	6	0	-1.12235453865
FAM196B	1.0	1.0	1.0	False	6	0	-0.941519929814
SPATC1L	1.0	1.0	1.0	False	6	0	-1.31538849013
PPP6C	1.0	1.0	1.0	False	6	0	-4.17469606323
SLC39A13	1.0	1.0	1.0	False	6	0	-2.4566582619
HSPA4L	1.0	1.0	1.0	False	6	0	-0.700646264664
PRAC1	1.0	1.0	1.0	False	6	0	-0.994946973609
hsa-mir-5701-1	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-5701-2	1.0	1.0	1.0	False	4	0	0.0
MOS	1.0	1.0	1.0	False	6	0	-1.69604203377
MOK	1.0	1.0	1.0	False	6	0	-1.13203405762
EIF4EBP1	1.0	1.0	1.0	False	6	0	-1.55531194236
EIF4EBP2	1.0	1.0	1.0	False	6	0	0.0
hsa-mir-1302-11	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-1302-10	1.0	1.0	1.0	False	4	0	0.0
SH2D1B	1.0	1.0	1.0	False	6	0	-0.780798574539
SH2D1A	1.0	1.0	1.0	False	6	0	0.0
LRRC37A2	1.0	1.0	1.0	False	6	0	-1.70006525096
LRRC37A3	1.0	1.0	1.0	False	6	0	-3.90106387249
CSDC2	1.0	1.0	1.0	False	6	0	-1.99182085175
PDHA1	1.0	1.0	1.0	False	6	0	-1.39900176475
TCAP	1.0	1.0	1.0	False	6	0	0.0
CD244	1.0	1.0	1.0	False	6	0	-1.28640070412
CKMT2	1.0	1.0	1.0	False	6	0	-0.657694245067
MRPS14	1.0	1.0	1.0	False	6	0	-1.98989265868
RFPL4B	1.0	1.0	1.0	False	6	0	0.0
RFPL4A	1.0	1.0	1.0	False	6	0	-1.49141056257
RILPL1	1.0	1.0	1.0	False	6	0	-2.43610701834
RILPL2	1.0	1.0	1.0	False	6	0	0.0
FMR1	1.0	1.0	1.0	False	6	0	-3.83930446183
SEL1L3	1.0	1.0	1.0	False	6	0	-2.03527102565
SEL1L2	1.0	1.0	1.0	False	6	0	-0.657694245067
LYPD4	1.0	1.0	1.0	False	6	0	-1.65167647787
LYPD5	1.0	1.0	1.0	False	6	0	-1.992469914
LYPD2	1.0	1.0	1.0	False	6	0	-2.22046280198
LYPD3	1.0	1.0	1.0	False	6	0	0.0
LYPD1	1.0	1.0	1.0	False	6	0	-1.88224662117
CALCOCO1	1.0	1.0	1.0	False	6	0	-3.90076668436
CALCOCO2	1.0	1.0	1.0	False	6	0	-3.02585402839
LYPD8	1.0	1.0	1.0	False	6	0	-1.88140716007
TGOLN2	1.0	1.0	1.0	False	6	0	-2.26218731365
RGS5	1.0	1.0	1.0	False	6	0	0.0
RGS6	1.0	1.0	1.0	False	6	0	-2.62134827604
RGS1	1.0	1.0	1.0	False	6	0	-2.92126146362
RGS2	1.0	1.0	1.0	False	6	0	-2.59486520097
RGS3	1.0	1.0	1.0	False	6	0	-2.39077813274
RGS8	1.0	1.0	1.0	False	6	0	0.0
RGS9	1.0	1.0	1.0	False	6	0	-2.05515562135
NonTargetingControlGuideForHuman_0487	1.0	1.0	1.0	False	1	0	-3.07511166813
KIAA1377	1.0	1.0	1.0	False	6	0	-2.21949934971
NonTargetingControlGuideForHuman_0485	1.0	1.0	1.0	False	1	0	-4.11413633347
NonTargetingControlGuideForHuman_0484	1.0	1.0	1.0	False	1	0	0.271367819288
NonTargetingControlGuideForHuman_0483	1.0	1.0	1.0	False	1	0	-1.07936443443
NonTargetingControlGuideForHuman_0482	1.0	1.0	1.0	False	1	0	1.05523038053
NonTargetingControlGuideForHuman_0481	1.0	1.0	1.0	False	1	0	0.0
NonTargetingControlGuideForHuman_0480	1.0	1.0	1.0	False	1	0	-1.53739226156
NonTargetingControlGuideForHuman_0489	1.0	1.0	1.0	False	1	0	2.73032287751
NonTargetingControlGuideForHuman_0488	1.0	1.0	1.0	False	1	0	0.510751993517
FSD1L	1.0	1.0	1.0	False	6	0	-2.45050660695
NonTargetingControlGuideForHuman_0057	1.0	1.0	1.0	False	1	0	-4.2335224972
