gene	SigmaFC	p_value	significant	# sgRNAs	# signif. sgRNAs
ZNF117	0.0	1.0	False	6	0
SEZ6L	0.0	1.0	False	6	0
ITGA8	0.0	1.0	False	6	0
ITGA9	0.0	1.0	False	6	0
PRKAR2A	0.0	1.0	False	6	0
PRKAR2B	0.0	1.0	False	6	0
MAGT1	0.0	1.0	False	6	0
S1PR4	0.0	1.0	False	6	0
ITGA2B	0.0	1.0	False	6	0
PHACTR4	0.0	1.0	False	6	0
NLGN2	0.0	1.0	False	6	0
OR2K2	0.0	1.0	False	6	0
PHACTR3	0.0	1.0	False	6	0
KRTAP2-3	0.0	1.0	False	6	0
KRTAP2-2	0.0	1.0	False	6	0
KRTAP2-1	0.0	1.0	False	6	0
KRTAP2-4	0.0	1.0	False	6	0
ITGA6	0.0	1.0	False	6	0
hsa-mir-4708	0.0	1.0	False	4	0
VMP1	0.0	1.0	False	6	0
NR1D1	0.0	1.0	False	6	0
PTCH1	0.0	1.0	False	6	0
TIMM44	0.0	1.0	False	6	0
RAD9A	0.0	1.0	False	6	0
ERGIC2	0.0	1.0	False	6	0
ERGIC3	0.0	1.0	False	6	0
ERGIC1	0.0	1.0	False	6	0
B3GAT1	0.0	1.0	False	6	0
CALM2	0.0	1.0	False	6	0
CALM3	0.0	1.0	False	6	0
CALM1	0.0	1.0	False	6	0
GSDMA	0.0	1.0	False	6	0
GSDMC	0.0	1.0	False	6	0
GSDMD	0.0	1.0	False	6	0
UPK1B	0.0	1.0	False	6	0
DLGAP2	0.0	1.0	False	6	0
DLGAP1	0.0	1.0	False	6	0
DLGAP4	0.0	1.0	False	6	0
FAM169A	0.0	1.0	False	6	0
PTPN18	0.0	1.0	False	6	0
PTPN12	0.0	1.0	False	5	0
PTPN11	0.0	1.0	False	6	0
PTPN14	0.0	1.0	False	6	0
LYAR	0.0	1.0	False	6	0
C2orf82	0.0	1.0	False	6	0
C2orf88	0.0	1.0	False	6	0
MZB1	0.0	1.0	False	6	0
TRAPPC6B	0.0	1.0	False	6	0
HLA-DQB1	0.0	1.0	False	6	0
MSMB	0.0	1.0	False	6	0
HLA-DQB2	0.0	1.0	False	6	0
EIF4E1B	0.0	1.0	False	6	0
FOXS1	0.0	1.0	False	6	0
HAPLN4	0.0	1.0	False	6	0
PKD1L1	0.0	1.0	False	6	0
hsa-mir-3179-1	0.0	1.0	False	4	0
hsa-mir-3179-2	0.0	1.0	False	4	0
PKD1L3	0.0	1.0	False	6	0
CAMKK2	0.0	1.0	False	6	0
CHMP3	0.0	1.0	False	6	0
RPL36AL	0.0	1.0	False	6	0
CHMP7	0.0	1.0	False	6	0
CHMP6	0.0	1.0	False	6	0
CHMP5	0.0	1.0	False	6	0
OR52N2	0.0	1.0	False	6	0
LY6G6C	0.0	1.0	False	6	0
LY6G6D	0.0	1.0	False	6	0
LY6G6F	0.0	1.0	False	6	0
HOXA10	0.0	1.0	False	6	0
GALNTL5	0.0	1.0	False	6	0
GALNTL6	0.0	1.0	False	6	0
hsa-mir-448	0.0	1.0	False	4	0
KRTAP11-1	0.0	1.0	False	6	0
LRRC26	0.0	1.0	False	6	0
LRRC25	0.0	1.0	False	6	0
LRRC24	0.0	1.0	False	6	0
LRRC23	0.0	1.0	False	6	0
LRRC29	0.0	1.0	False	6	0
LRRC28	0.0	1.0	False	6	0
GCNT4	0.0	1.0	False	6	0
GCNT7	0.0	1.0	False	6	0
GCNT1	0.0	1.0	False	6	0
GCNT3	0.0	1.0	False	6	0
GCNT2	0.0	1.0	False	6	0
LPCAT4	0.0	1.0	False	6	0
LPCAT3	0.0	1.0	False	6	0
LPCAT1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0641	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0640	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0643	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0642	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0645	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0644	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0647	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0646	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0649	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0648	0.0	1.0	False	1	0
CCDC178	0.0	1.0	False	6	0
CCDC179	0.0	1.0	False	6	0
ALPP	0.0	1.0	False	6	0
CCDC172	0.0	1.0	False	6	0
CCDC173	0.0	1.0	False	6	0
CCDC174	0.0	1.0	False	6	0
CCDC176	0.0	1.0	False	6	0
CCDC177	0.0	1.0	False	6	0
PDK1	0.0	1.0	False	6	0
PDK3	0.0	1.0	False	6	0
PDK4	0.0	1.0	False	6	0
ALPI	0.0	1.0	False	6	0
SEC61A2	0.0	1.0	False	6	0
ALPL	0.0	1.0	False	6	0
PECR	0.0	1.0	False	6	0
DDIT3	0.0	1.0	False	6	0
DDIT4	0.0	1.0	False	6	0
RIIAD1	0.0	1.0	False	6	0
OR5R1	0.0	1.0	False	6	0
GOLGA8O	0.0	1.0	False	6	0
GOLGA8A	0.0	1.0	False	6	0
GOLGA8B	0.0	1.0	False	5	0
CT45A1	0.0	1.0	False	6	0
CT45A3	0.0	1.0	False	6	0
CT45A2	0.0	1.0	False	6	0
CT45A5	0.0	1.0	False	6	0
CT45A4	0.0	1.0	False	6	0
CT45A6	0.0	1.0	False	6	0
VMO1	0.0	1.0	False	6	0
ATP5C1	0.0	1.0	False	6	0
C3orf58	0.0	1.0	False	6	0
RAB3GAP2	0.0	1.0	False	6	0
BHLHA15	0.0	1.0	False	6	0
RAB3GAP1	0.0	1.0	False	6	0
C3orf55	0.0	1.0	False	6	0
ETHE1	0.0	1.0	False	6	0
KDM1B	0.0	1.0	False	6	0
SGSM1	0.0	1.0	False	6	0
SLC36A2	0.0	1.0	False	6	0
PRKCQ	0.0	1.0	False	6	0
OR1S2	0.0	1.0	False	6	0
HIST1H3H	0.0	1.0	False	6	0
FCER1G	0.0	1.0	False	6	0
BTG4	0.0	1.0	False	6	0
FCER1A	0.0	1.0	False	6	0
BTG2	0.0	1.0	False	6	0
SRD5A3	0.0	1.0	False	6	0
SRD5A2	0.0	1.0	False	6	0
SRD5A1	0.0	1.0	False	6	0
GGA1	0.0	1.0	False	6	0
GGA3	0.0	1.0	False	6	0
GGA2	0.0	1.0	False	6	0
FHOD1	0.0	1.0	False	6	0
FHOD3	0.0	1.0	False	6	0
C4orf6	0.0	1.0	False	6	0
GJC2	0.0	1.0	False	6	0
C4orf3	0.0	1.0	False	6	0
GJC1	0.0	1.0	False	6	0
PSMB9	0.0	1.0	False	6	0
PSMB8	0.0	1.0	False	6	0
PSMB6	0.0	1.0	False	6	0
PSMB5	0.0	1.0	False	6	0
ARTN	0.0	1.0	False	6	0
PSMB3	0.0	1.0	False	6	0
PSMB2	0.0	1.0	False	6	0
PSMB1	0.0	1.0	False	6	0
LMBR1L	0.0	1.0	False	6	0
TDGF1	0.0	1.0	False	6	0
LTN1	0.0	1.0	False	6	0
TRIML2	0.0	1.0	False	6	0
C9orf142	0.0	1.0	False	6	0
NACC2	0.0	1.0	False	6	0
VPS13D	0.0	1.0	False	6	0
NACC1	0.0	1.0	False	6	0
VPS13A	0.0	1.0	False	6	0
SH3KBP1	0.0	1.0	False	6	0
VPS13C	0.0	1.0	False	6	0
VPS13B	0.0	1.0	False	6	0
BEX5	0.0	1.0	False	6	0
BEX4	0.0	1.0	False	6	0
BEX2	0.0	1.0	False	6	0
BEX1	0.0	1.0	False	6	0
TMEM163	0.0	1.0	False	6	0
TMEM165	0.0	1.0	False	6	0
TMEM164	0.0	1.0	False	6	0
EVI2A	0.0	1.0	False	6	0
FOXN2	0.0	1.0	False	6	0
FOXN3	0.0	1.0	False	6	0
NICN1	0.0	1.0	False	6	0
COL14A1	0.0	1.0	False	6	0
IFFO1	0.0	1.0	False	6	0
TAP2	0.0	1.0	False	6	0
SNAP91	0.0	1.0	False	5	0
C11orf31	0.0	1.0	False	6	0
C11orf30	0.0	1.0	False	6	0
PHTF2	0.0	1.0	False	6	0
MACROD1	0.0	1.0	False	6	0
LOC730183	0.0	1.0	False	6	0
KRR1	0.0	1.0	False	6	0
FAM92A1	0.0	1.0	False	6	0
C8orf48	0.0	1.0	False	6	0
C8orf46	0.0	1.0	False	6	0
C8orf42	0.0	1.0	False	6	0
SLC18A3	0.0	1.0	False	6	0
SLC18A1	0.0	1.0	False	6	0
RALBP1	0.0	1.0	False	6	0
ZNF831	0.0	1.0	False	6	0
ZNF830	0.0	1.0	False	6	0
ZNF835	0.0	1.0	False	6	0
ZNF837	0.0	1.0	False	6	0
ZNF839	0.0	1.0	False	6	0
LRIF1	0.0	1.0	False	6	0
FAM91A1	0.0	1.0	False	6	0
hsa-mir-3910-2	0.0	1.0	False	4	0
hsa-mir-3910-1	0.0	1.0	False	4	0
hsa-mir-2861	0.0	1.0	False	4	0
TSPY8	0.0	1.0	False	6	0
TSPY4	0.0	1.0	False	6	0
TSPY3	0.0	1.0	False	6	0
TSPY2	0.0	1.0	False	6	0
TSPY1	0.0	1.0	False	6	0
SLC17A8	0.0	1.0	False	6	0
SLC17A9	0.0	1.0	False	6	0
SLC17A4	0.0	1.0	False	6	0
SLC17A5	0.0	1.0	False	6	0
SLC17A6	0.0	1.0	False	6	0
SLC17A7	0.0	1.0	False	6	0
SLC17A1	0.0	1.0	False	6	0
SLC17A2	0.0	1.0	False	6	0
C16orf58	0.0	1.0	False	6	0
C16orf59	0.0	1.0	False	6	0
C16orf52	0.0	1.0	False	6	0
C16orf54	0.0	1.0	False	6	0
C16orf55	0.0	1.0	False	6	0
AP5B1	0.0	1.0	False	6	0
CHMP4A	0.0	1.0	False	6	0
CHMP4C	0.0	1.0	False	6	0
IGSF9	0.0	1.0	False	6	0
COBLL1	0.0	1.0	False	6	0
TMEM255B	0.0	1.0	False	6	0
TMEM255A	0.0	1.0	False	6	0
ST5	0.0	1.0	False	6	0
ST7	0.0	1.0	False	6	0
ZNF304	0.0	1.0	False	6	0
ZNF302	0.0	1.0	False	6	0
ZNF300	0.0	1.0	False	6	0
STS	0.0	1.0	False	6	0
HOXB13	0.0	1.0	False	6	0
hsa-mir-4419b	0.0	1.0	False	4	0
hsa-mir-4419a	0.0	1.0	False	4	0
PPP3CA	0.0	1.0	False	6	0
PPP3CB	0.0	1.0	False	6	0
PPP3CC	0.0	1.0	False	6	0
LIF	0.0	1.0	False	6	0
RPL12	0.0	1.0	False	6	0
IQCJ-SCHIP1	0.0	1.0	False	6	0
RPL18	0.0	1.0	False	6	0
ADRA2A	0.0	1.0	False	6	0
GPATCH3	0.0	1.0	False	6	0
TEX26	0.0	1.0	False	6	0
TEX22	0.0	1.0	False	6	0
TEX28	0.0	1.0	False	6	0
TEX29	0.0	1.0	False	6	0
SYT9	0.0	1.0	False	6	0
MTCH2	0.0	1.0	False	6	0
SYT1	0.0	1.0	False	6	0
SYT2	0.0	1.0	False	6	0
SYT3	0.0	1.0	False	6	0
SYT5	0.0	1.0	False	6	0
SYT6	0.0	1.0	False	6	0
SYT7	0.0	1.0	False	6	0
TIAL1	0.0	1.0	False	6	0
FUBP1	0.0	1.0	False	5	0
SCHIP1	0.0	1.0	False	6	0
MARCO	0.0	1.0	False	6	0
NBL1	0.0	1.0	False	6	0
HSFX2	0.0	1.0	False	6	0
HSFX1	0.0	1.0	False	6	0
DRC1	0.0	1.0	False	6	0
C1orf53	0.0	1.0	False	6	0
C1orf52	0.0	1.0	False	6	0
C1orf51	0.0	1.0	False	6	0
C1orf56	0.0	1.0	False	6	0
C1orf54	0.0	1.0	False	6	0
MARC2	0.0	1.0	False	6	0
SMPD4	0.0	1.0	False	6	0
SMPD3	0.0	1.0	False	6	0
SMPD2	0.0	1.0	False	6	0
BRIP1	0.0	1.0	False	6	0
PDE11A	0.0	1.0	False	6	0
TTC28	0.0	1.0	False	6	0
TTC29	0.0	1.0	False	6	0
TTC26	0.0	1.0	False	6	0
TTC27	0.0	1.0	False	6	0
PATL2	0.0	1.0	False	6	0
TTC22	0.0	1.0	False	6	0
PATL1	0.0	1.0	False	6	0
hsa-mir-320b-2	0.0	1.0	False	4	0
ENO1	0.0	1.0	False	6	0
ENO2	0.0	1.0	False	6	0
ENO4	0.0	1.0	False	6	0
CFD	0.0	1.0	False	6	0
OBSCN	0.0	1.0	False	6	0
SRRD	0.0	1.0	False	6	0
MCL1	0.0	1.0	False	6	0
SORBS1	0.0	1.0	False	6	0
SORBS3	0.0	1.0	False	6	0
SORBS2	0.0	1.0	False	6	0
IL18RAP	0.0	1.0	False	6	0
EOMES	0.0	1.0	False	6	0
RGN	0.0	1.0	False	6	0
CGB2	0.0	1.0	False	6	0
LOC729059	0.0	1.0	False	6	0
IL17RB	0.0	1.0	False	6	0
FKBP15	0.0	1.0	False	6	0
UBE2J1	0.0	1.0	False	6	0
FKBP10	0.0	1.0	False	6	0
FBXO10	0.0	1.0	False	6	0
FBXO11	0.0	1.0	False	6	0
FBXO16	0.0	1.0	False	6	0
FBXO17	0.0	1.0	False	6	0
SFTA3	0.0	1.0	False	6	0
CNGB1	0.0	1.0	False	6	0
BCLAF1	0.0	1.0	False	6	0
PLA2G6	0.0	1.0	False	6	0
PLA2G5	0.0	1.0	False	6	0
PLA2G3	0.0	1.0	False	6	0
GDPGP1	0.0	1.0	False	6	0
CCDC77	0.0	1.0	False	6	0
KRTAP1-4	0.0	1.0	False	6	0
KRTAP1-5	0.0	1.0	False	6	0
CCDC70	0.0	1.0	False	6	0
CCDC71	0.0	1.0	False	6	0
CCDC78	0.0	1.0	False	6	0
HIST3H2BB	0.0	1.0	False	6	0
GHITM	0.0	1.0	False	6	0
CSHL1	0.0	1.0	False	6	0
FKBP1B	0.0	1.0	False	6	0
FKBP1A	0.0	1.0	False	6	0
MAP10	0.0	1.0	False	6	0
LGALS9C	0.0	1.0	False	6	0
LGALS9B	0.0	1.0	False	6	0
UNC50	0.0	1.0	False	6	0
NKAIN4	0.0	1.0	False	6	0
NKAIN2	0.0	1.0	False	6	0
NKAIN1	0.0	1.0	False	6	0
MAP1A	0.0	1.0	False	6	0
MAP1B	0.0	1.0	False	6	0
UNC5B	0.0	1.0	False	6	0
UNC5C	0.0	1.0	False	6	0
VGF	0.0	1.0	False	6	0
UNC5A	0.0	1.0	False	6	0
UNC5D	0.0	1.0	False	6	0
MAP1S	0.0	1.0	False	6	0
CCP110	0.0	1.0	False	6	0
hsa-mir-8071-1	0.0	1.0	False	4	0
hsa-mir-8071-2	0.0	1.0	False	4	0
hsa-mir-7852	0.0	1.0	False	4	0
hsa-mir-7853	0.0	1.0	False	4	0
hsa-mir-7850	0.0	1.0	False	4	0
hsa-mir-7851	0.0	1.0	False	4	0
hsa-mir-7856	0.0	1.0	False	4	0
hsa-mir-7854	0.0	1.0	False	4	0
hsa-mir-7855	0.0	1.0	False	4	0
RPL18A	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0850	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0851	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0852	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0853	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0854	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0855	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0857	0.0	1.0	False	1	0
CLEC18A	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0859	0.0	1.0	False	1	0
CLEC18B	0.0	1.0	False	6	0
SDR42E1	0.0	1.0	False	6	0
ALOX12B	0.0	1.0	False	6	0
EPB41L1	0.0	1.0	False	6	0
PPCDC	0.0	1.0	False	6	0
EPB41L3	0.0	1.0	False	6	0
EPB41L5	0.0	1.0	False	6	0
ACSS3	0.0	1.0	False	6	0
ACSS2	0.0	1.0	False	6	0
ACSS1	0.0	1.0	False	6	0
PCOLCE2	0.0	1.0	False	6	0
DFNA5	0.0	1.0	False	6	0
MAGEH1	0.0	1.0	False	6	0
WNT3	0.0	1.0	False	6	0
WNT2	0.0	1.0	False	6	0
WNT1	0.0	1.0	False	6	0
LRRN4	0.0	1.0	False	6	0
LRRN3	0.0	1.0	False	6	0
WNT4	0.0	1.0	False	6	0
RNF175	0.0	1.0	False	6	0
RNF170	0.0	1.0	False	6	0
PCNA	0.0	1.0	False	6	0
hsa-mir-6818	0.0	1.0	False	4	0
ZBTB7A	0.0	1.0	False	6	0
ZBTB7B	0.0	1.0	False	6	0
hsa-mir-6811	0.0	1.0	False	4	0
hsa-mir-6810	0.0	1.0	False	4	0
hsa-mir-6813	0.0	1.0	False	4	0
hsa-mir-6812	0.0	1.0	False	4	0
hsa-mir-6815	0.0	1.0	False	4	0
hsa-mir-6814	0.0	1.0	False	4	0
hsa-mir-6817	0.0	1.0	False	4	0
PCNP	0.0	1.0	False	6	0
PCNT	0.0	1.0	False	6	0
PCNX	0.0	1.0	False	6	0
UTY	0.0	1.0	False	6	0
PACRG	0.0	1.0	False	6	0
ILF3	0.0	1.0	False	6	0
ILF2	0.0	1.0	False	5	0
hsa-mir-1973	0.0	1.0	False	4	0
BOK	0.0	1.0	False	6	0
BOC	0.0	1.0	False	6	0
DENND2C	0.0	1.0	False	6	0
DENND2A	0.0	1.0	False	6	0
GAGE1	0.0	1.0	False	6	0
RABAC1	0.0	1.0	False	6	0
GAGE5	0.0	1.0	False	6	0
INPP4B	0.0	1.0	False	6	0
INPP4A	0.0	1.0	False	6	0
GAGE6	0.0	1.0	False	6	0
SAFB	0.0	1.0	False	6	0
TRNP1	0.0	1.0	False	6	0
PPP1R26	0.0	1.0	False	6	0
PPP1R27	0.0	1.0	False	6	0
PPP1R21	0.0	1.0	False	6	0
NGLY1	0.0	1.0	False	6	0
LMX1B	0.0	1.0	False	6	0
OR6V1	0.0	1.0	False	6	0
ETV3L	0.0	1.0	False	6	0
KCP	0.0	1.0	False	6	0
CNR1	0.0	1.0	False	6	0
GBX2	0.0	1.0	False	6	0
GBX1	0.0	1.0	False	6	0
CNR2	0.0	1.0	False	6	0
GNL3L	0.0	1.0	False	6	0
TGS1	0.0	1.0	False	6	0
ANKS1B	0.0	1.0	False	6	0
ANKS1A	0.0	1.0	False	6	0
ADAM10	0.0	1.0	False	6	0
ADAM15	0.0	1.0	False	6	0
ADAM17	0.0	1.0	False	6	0
ADAM18	0.0	1.0	False	6	0
ADAM19	0.0	1.0	False	6	0
GLYAT	0.0	1.0	False	6	0
U2AF1L4	0.0	1.0	False	6	0
NDEL1	0.0	1.0	False	6	0
SHANK1	0.0	1.0	False	6	0
PCSK9	0.0	1.0	False	6	0
PCSK2	0.0	1.0	False	6	0
hsa-mir-675	0.0	1.0	False	4	0
hsa-mir-676	0.0	1.0	False	4	0
PCSK1	0.0	1.0	False	6	0
hsa-mir-671	0.0	1.0	False	4	0
MAEA	0.0	1.0	False	6	0
TC2N	0.0	1.0	False	6	0
PLTP	0.0	1.0	False	6	0
C11orf1	0.0	1.0	False	6	0
SETBP1	0.0	1.0	False	6	0
FAM151B	0.0	1.0	False	6	0
VPRBP	0.0	1.0	False	6	0
USE1	0.0	1.0	False	6	0
CNRIP1	0.0	1.0	False	6	0
APBB3	0.0	1.0	False	6	0
ARMCX5-GPRASP2	0.0	1.0	False	6	0
OR2T34	0.0	1.0	False	6	0
OR2T35	0.0	1.0	False	6	0
OR2T33	0.0	1.0	False	6	0
SPIN2A	0.0	1.0	False	6	0
SPIN2B	0.0	1.0	False	6	0
UNKL	0.0	1.0	False	6	0
CCDC42B	0.0	1.0	False	6	0
DIAPH2	0.0	1.0	False	6	0
VPS25	0.0	1.0	False	6	0
DYNC1I1	0.0	1.0	False	6	0
VPS28	0.0	1.0	False	6	0
SKA1	0.0	1.0	False	6	0
SKA2	0.0	1.0	False	6	0
GRID2IP	0.0	1.0	False	6	0
PCDH20	0.0	1.0	False	6	0
C6orf89	0.0	1.0	False	6	0
PPP1R13B	0.0	1.0	False	6	0
PPP1R13L	0.0	1.0	False	6	0
WNT10A	0.0	1.0	False	6	0
WNT10B	0.0	1.0	False	6	0
OR4A47	0.0	1.0	False	6	0
PYY	0.0	1.0	False	6	0
TM4SF18	0.0	1.0	False	6	0
TM4SF19	0.0	1.0	False	6	0
LAMB1	0.0	1.0	False	6	0
LAMB3	0.0	1.0	False	6	0
LAMB2	0.0	1.0	False	6	0
LAMB4	0.0	1.0	False	6	0
ATP7B	0.0	1.0	False	6	0
MPHOSPH8	0.0	1.0	False	6	0
MPHOSPH6	0.0	1.0	False	6	0
RSPH9	0.0	1.0	False	6	0
MGA	0.0	1.0	False	6	0
MGP	0.0	1.0	False	6	0
ADSS	0.0	1.0	False	6	0
SAMD4A	0.0	1.0	False	6	0
ADSL	0.0	1.0	False	6	0
SAMD4B	0.0	1.0	False	6	0
GAS2L3	0.0	1.0	False	6	0
LOC646498	0.0	1.0	False	6	0
HN1L	0.0	1.0	False	6	0
RSRC1	0.0	1.0	False	6	0
RSRC2	0.0	1.0	False	6	0
CPN2	0.0	1.0	False	6	0
CPN1	0.0	1.0	False	6	0
CDADC1	0.0	1.0	False	6	0
hsa-mir-5692c-2	0.0	1.0	False	4	0
hsa-mir-5692c-1	0.0	1.0	False	3	0
PHACTR1	0.0	1.0	False	6	0
NLGN3	0.0	1.0	False	6	0
ARHGAP44	0.0	1.0	False	6	0
CASQ1	0.0	1.0	False	6	0
CASQ2	0.0	1.0	False	6	0
NUP107	0.0	1.0	False	6	0
SOX18	0.0	1.0	False	6	0
CDC42EP3	0.0	1.0	False	6	0
CDC42EP2	0.0	1.0	False	6	0
CDC42EP1	0.0	1.0	False	6	0
CDC42EP4	0.0	1.0	False	6	0
GPRC6A	0.0	1.0	False	6	0
TBKBP1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0955	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0954	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0957	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0956	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0951	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0950	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0953	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0952	0.0	1.0	False	1	0
ABI3	0.0	1.0	False	6	0
OTC	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0959	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0958	0.0	1.0	False	1	0
TESC	0.0	1.0	False	6	0
OTP	0.0	1.0	False	6	0
KRT39	0.0	1.0	False	6	0
KRT38	0.0	1.0	False	6	0
KRT31	0.0	1.0	False	6	0
KRT35	0.0	1.0	False	6	0
KRT34	0.0	1.0	False	6	0
IL21	0.0	1.0	False	6	0
IL22	0.0	1.0	False	6	0
IL25	0.0	1.0	False	6	0
IL24	0.0	1.0	False	6	0
IL26	0.0	1.0	False	6	0
AHRR	0.0	1.0	False	6	0
ADCY4	0.0	1.0	False	6	0
ADCY5	0.0	1.0	False	6	0
ADCY6	0.0	1.0	False	6	0
ADCY7	0.0	1.0	False	6	0
ADCY3	0.0	1.0	False	6	0
ADCY8	0.0	1.0	False	6	0
ADCY9	0.0	1.0	False	6	0
NUCKS1	0.0	1.0	False	6	0
DDI1	0.0	1.0	False	6	0
XRCC1	0.0	1.0	False	6	0
XRCC3	0.0	1.0	False	6	0
XRCC2	0.0	1.0	False	6	0
XRCC5	0.0	1.0	False	6	0
XRCC4	0.0	1.0	False	6	0
XRCC6	0.0	1.0	False	6	0
SLC22A2	0.0	1.0	False	6	0
MEIS3	0.0	1.0	False	6	0
MEIS2	0.0	1.0	False	6	0
MEIS1	0.0	1.0	False	6	0
PCDHAC2	0.0	1.0	False	6	0
PCDHAC1	0.0	1.0	False	6	0
ESPNL	0.0	1.0	False	6	0
OR5AN1	0.0	1.0	False	6	0
RSL1D1	0.0	1.0	False	6	0
DDX60	0.0	1.0	False	6	0
CTSL1	0.0	1.0	False	6	0
CTSL2	0.0	1.0	False	6	0
hsa-mir-1343	0.0	1.0	False	4	0
H2AFY2	0.0	1.0	False	6	0
ADCY10	0.0	1.0	False	6	0
KCNA6	0.0	1.0	False	6	0
KCNA7	0.0	1.0	False	6	0
KCNA5	0.0	1.0	False	6	0
KCNA2	0.0	1.0	False	6	0
KCNA3	0.0	1.0	False	6	0
KCNA1	0.0	1.0	False	6	0
OPTN	0.0	1.0	False	6	0
BHMT	0.0	1.0	False	6	0
OPTC	0.0	1.0	False	6	0
FTL	0.0	1.0	False	6	0
hsa-mir-196b	0.0	1.0	False	4	0
hsa-mir-4261	0.0	1.0	False	4	0
hsa-mir-4262	0.0	1.0	False	4	0
hsa-mir-4263	0.0	1.0	False	4	0
hsa-mir-4264	0.0	1.0	False	4	0
hsa-mir-4265	0.0	1.0	False	4	0
hsa-mir-4266	0.0	1.0	False	4	0
ACACB	0.0	1.0	False	6	0
hsa-mir-4268	0.0	1.0	False	4	0
hsa-mir-4269	0.0	1.0	False	4	0
ZDHHC3	0.0	1.0	False	6	0
PLA2G2A	0.0	1.0	False	6	0
PLA2G2D	0.0	1.0	False	6	0
OR8J3	0.0	1.0	False	6	0
OR8J1	0.0	1.0	False	6	0
CYFIP1	0.0	1.0	False	6	0
CYFIP2	0.0	1.0	False	6	0
KRTAP29-1	0.0	1.0	False	6	0
LHPP	0.0	1.0	False	6	0
GLT8D2	0.0	1.0	False	6	0
GLT8D1	0.0	1.0	False	6	0
OR2C1	0.0	1.0	False	6	0
REG1A	0.0	1.0	False	6	0
REG1B	0.0	1.0	False	6	0
MRGPRD	0.0	1.0	False	6	0
OSR1	0.0	1.0	False	6	0
MRGPRF	0.0	1.0	False	6	0
MRGPRG	0.0	1.0	False	6	0
TTC39B	0.0	1.0	False	6	0
HES2	0.0	1.0	False	6	0
BPNT1	0.0	1.0	False	6	0
BCL9	0.0	1.0	False	6	0
BCL6	0.0	1.0	False	6	0
BCL3	0.0	1.0	False	6	0
BCL2	0.0	1.0	False	6	0
CLMN	0.0	1.0	False	6	0
CLMP	0.0	1.0	False	6	0
MTM1	0.0	1.0	False	6	0
SERPINB9	0.0	1.0	False	6	0
CSNK1G1	0.0	1.0	False	6	0
SERPINB1	0.0	1.0	False	6	0
SERPINB2	0.0	1.0	False	6	0
SERPINB5	0.0	1.0	False	6	0
SERPINB4	0.0	1.0	False	6	0
SERPINB7	0.0	1.0	False	6	0
SERPINB6	0.0	1.0	False	6	0
FAM76B	0.0	1.0	False	6	0
FAM76A	0.0	1.0	False	6	0
EXD2	0.0	1.0	False	6	0
EXD1	0.0	1.0	False	6	0
ELP6	0.0	1.0	False	6	0
ELP5	0.0	1.0	False	6	0
ELP3	0.0	1.0	False	6	0
ELP2	0.0	1.0	False	6	0
SPRYD3	0.0	1.0	False	6	0
SPRYD4	0.0	1.0	False	6	0
SPRYD7	0.0	1.0	False	6	0
KLHDC4	0.0	1.0	False	6	0
KLHDC2	0.0	1.0	False	6	0
KLHDC3	0.0	1.0	False	6	0
KLHDC1	0.0	1.0	False	6	0
ASXL1	0.0	1.0	False	6	0
ASXL3	0.0	1.0	False	6	0
ASXL2	0.0	1.0	False	6	0
HDDC2	0.0	1.0	False	6	0
HDDC3	0.0	1.0	False	6	0
hsa-mir-7106	0.0	1.0	False	4	0
hsa-mir-7107	0.0	1.0	False	4	0
hsa-mir-7108	0.0	1.0	False	4	0
hsa-mir-7109	0.0	1.0	False	4	0
DONSON	0.0	1.0	False	6	0
SPATA13	0.0	1.0	False	6	0
SPATA12	0.0	1.0	False	6	0
SPATA17	0.0	1.0	False	6	0
SPATA16	0.0	1.0	False	6	0
SPATA19	0.0	1.0	False	6	0
